"No.","Time","Source","Destination","Protocol","Length","Info"
"34","0.093576","192.168.123.26","192.168.123.27","TCP","74","666  >  43700 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=791158488 TSecr=3691951211 WS=128"
"35","0.093603","192.168.123.27","192.168.123.26","TCP","66","43700  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3691951212 TSecr=791158488"
"36","0.093953","192.168.123.27","192.168.123.26","TLSv1.3","353","Client Hello"
"37","0.094041","192.168.123.26","192.168.123.27","TCP","66","666  >  43700 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=791158488 TSecr=3691951212"
"38","0.095404","192.168.123.26","192.168.123.27","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"39","0.095461","192.168.123.27","192.168.123.26","TCP","66","43700  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3691951214 TSecr=791158489"
"40","0.097252","192.168.123.27","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"41","0.097280","192.168.123.26","192.168.123.27","TCP","66","666  >  43700 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=791158491 TSecr=3691951215"
"42","0.097753","192.168.123.26","192.168.123.27","TLSv1.3","769","Application Data"
"43","0.097977","192.168.123.27","192.168.123.26","TCP","66","43700  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3691951216 TSecr=791158492"
"44","0.097995","192.168.123.26","192.168.123.27","TLSv1.3","769","Application Data"
"45","0.098016","192.168.123.27","192.168.123.26","TCP","66","43700  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=3691951216 TSecr=791158492"
"48","0.111638","192.168.123.41","192.168.123.26","TCP","74","46832  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3905422017 TSecr=0 WS=128"
"49","0.111685","192.168.123.26","192.168.123.41","TCP","74","666  >  46832 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2832871286 TSecr=3905422017 WS=128"
"50","0.111709","192.168.123.41","192.168.123.26","TCP","66","46832  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3905422018 TSecr=2832871286"
"51","0.111963","192.168.123.41","192.168.123.26","TLSv1.3","353","Client Hello"
"52","0.112020","192.168.123.26","192.168.123.41","TCP","66","666  >  46832 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2832871286 TSecr=3905422018"
"53","0.113072","192.168.123.26","192.168.123.41","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"54","0.113124","192.168.123.41","192.168.123.26","TCP","66","46832  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3905422019 TSecr=2832871287"
"55","0.114683","192.168.123.41","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"56","0.114724","192.168.123.26","192.168.123.41","TCP","66","666  >  46832 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2832871289 TSecr=3905422021"
"57","0.115202","192.168.123.26","192.168.123.41","TLSv1.3","769","Application Data"
"58","0.115300","192.168.123.26","192.168.123.41","TLSv1.3","769","Application Data"
"59","0.115305","192.168.123.41","192.168.123.26","TCP","66","46832  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3905422021 TSecr=2832871289"
"60","0.115329","192.168.123.41","192.168.123.26","TCP","66","46832  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=3905422021 TSecr=2832871289"
"63","0.133389","192.168.123.20","192.168.123.26","TCP","74","51628  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2328605319 TSecr=0 WS=128"
"64","0.133421","192.168.123.26","192.168.123.20","TCP","74","666  >  51628 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1053854938 TSecr=2328605319 WS=128"
"65","0.133449","192.168.123.20","192.168.123.26","TCP","66","51628  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2328605320 TSecr=1053854938"
"66","0.133655","192.168.123.20","192.168.123.26","TLSv1.3","353","Client Hello"
"67","0.133751","192.168.123.26","192.168.123.20","TCP","66","666  >  51628 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1053854938 TSecr=2328605320"
"68","0.134805","192.168.123.26","192.168.123.20","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"69","0.134834","192.168.123.20","192.168.123.26","TCP","66","51628  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2328605321 TSecr=1053854939"
"70","0.136855","192.168.123.20","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"71","0.136889","192.168.123.26","192.168.123.20","TCP","66","666  >  51628 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1053854941 TSecr=2328605323"
"72","0.137342","192.168.123.26","192.168.123.20","TLSv1.3","769","Application Data"
"73","0.137378","192.168.123.20","192.168.123.26","TCP","66","51628  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2328605323 TSecr=1053854941"
"74","0.137495","192.168.123.26","192.168.123.20","TLSv1.3","769","Application Data"
"75","0.137513","192.168.123.20","192.168.123.26","TCP","66","51628  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2328605324 TSecr=1053854942"
"78","0.146447","192.168.123.44","192.168.123.26","TCP","74","39438  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2905323100 TSecr=0 WS=128"
"79","0.146478","192.168.123.26","192.168.123.44","TCP","74","666  >  39438 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=722067586 TSecr=2905323100 WS=128"
"80","0.146512","192.168.123.44","192.168.123.26","TCP","66","39438  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2905323101 TSecr=722067586"
"81","0.146745","192.168.123.44","192.168.123.26","TLSv1.3","353","Client Hello"
"82","0.146803","192.168.123.26","192.168.123.44","TCP","66","666  >  39438 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=722067586 TSecr=2905323101"
"83","0.147564","192.168.123.26","192.168.123.44","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"84","0.147604","192.168.123.44","192.168.123.26","TCP","66","39438  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2905323102 TSecr=722067587"
"85","0.148881","192.168.123.44","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"86","0.148912","192.168.123.26","192.168.123.44","TCP","66","666  >  39438 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=722067588 TSecr=2905323103"
"87","0.149334","192.168.123.26","192.168.123.44","TLSv1.3","769","Application Data"
"88","0.149439","192.168.123.26","192.168.123.44","TLSv1.3","769","Application Data"
"89","0.149512","192.168.123.44","192.168.123.26","TCP","66","39438  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2905323104 TSecr=722067588"
"90","0.149535","192.168.123.44","192.168.123.26","TCP","66","39438  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2905323104 TSecr=722067589"
"93","0.152974","192.168.123.3","192.168.123.26","TCP","74","41330  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=445624440 TSecr=0 WS=128"
"94","0.153008","192.168.123.26","192.168.123.3","TCP","74","666  >  41330 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3434786277 TSecr=445624440 WS=128"
"95","0.153035","192.168.123.3","192.168.123.26","TCP","66","41330  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=445624441 TSecr=3434786277"
"96","0.153245","192.168.123.3","192.168.123.26","TLSv1.3","353","Client Hello"
"97","0.153318","192.168.123.26","192.168.123.3","TCP","66","666  >  41330 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3434786277 TSecr=445624441"
"98","0.154196","192.168.123.26","192.168.123.3","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"99","0.154230","192.168.123.3","192.168.123.26","TCP","66","41330  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=445624442 TSecr=3434786278"
"100","0.155768","192.168.123.3","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"101","0.155799","192.168.123.26","192.168.123.3","TCP","66","666  >  41330 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3434786280 TSecr=445624444"
"102","0.156264","192.168.123.26","192.168.123.3","TLSv1.3","769","Application Data"
"103","0.156371","192.168.123.26","192.168.123.3","TLSv1.3","769","Application Data"
"104","0.156447","192.168.123.3","192.168.123.26","TCP","66","41330  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=445624445 TSecr=3434786280"
"105","0.156484","192.168.123.3","192.168.123.26","TCP","66","41330  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=445624445 TSecr=3434786280"
"108","0.165830","192.168.123.35","192.168.123.26","TCP","74","34218  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4111253324 TSecr=0 WS=128"
"109","0.165881","192.168.123.26","192.168.123.35","TCP","74","666  >  34218 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1320736265 TSecr=4111253324 WS=128"
"110","0.165944","192.168.123.35","192.168.123.26","TCP","66","34218  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4111253325 TSecr=1320736265"
"111","0.166315","192.168.123.35","192.168.123.26","TLSv1.3","353","Client Hello"
"112","0.166404","192.168.123.26","192.168.123.35","TCP","66","666  >  34218 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1320736265 TSecr=4111253325"
"113","0.167520","192.168.123.26","192.168.123.35","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"114","0.167551","192.168.123.35","192.168.123.26","TCP","66","34218  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4111253327 TSecr=1320736267"
"115","0.170362","192.168.123.35","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"116","0.170395","192.168.123.26","192.168.123.35","TCP","66","666  >  34218 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1320736269 TSecr=4111253329"
"118","0.171073","192.168.123.26","192.168.123.35","TLSv1.3","769","Application Data"
"119","0.171114","192.168.123.35","192.168.123.26","TCP","66","34218  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4111253330 TSecr=1320736270"
"121","0.171304","192.168.123.26","192.168.123.35","TLSv1.3","769","Application Data"
"122","0.171327","192.168.123.31","192.168.123.26","TCP","74","56386  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=157576621 TSecr=0 WS=128"
"123","0.171330","192.168.123.35","192.168.123.26","TCP","66","34218  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4111253330 TSecr=1320736270"
"124","0.171371","192.168.123.26","192.168.123.31","TCP","74","666  >  56386 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=892795575 TSecr=157576621 WS=128"
"125","0.171406","192.168.123.31","192.168.123.26","TCP","66","56386  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=157576622 TSecr=892795575"
"127","0.171701","192.168.123.31","192.168.123.26","TLSv1.3","353","Client Hello"
"129","0.171784","192.168.123.26","192.168.123.31","TCP","66","666  >  56386 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=892795576 TSecr=157576622"
"131","0.171912","192.168.123.10","192.168.123.26","TCP","74","47026  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2022374859 TSecr=0 WS=128"
"132","0.171952","192.168.123.26","192.168.123.10","TCP","74","666  >  47026 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=414101947 TSecr=2022374859 WS=128"
"134","0.171989","192.168.123.10","192.168.123.26","TCP","66","47026  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2022374860 TSecr=414101947"
"135","0.172012","192.168.123.49","192.168.123.26","TCP","74","55884  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3125075976 TSecr=0 WS=128"
"137","0.172052","192.168.123.26","192.168.123.49","TCP","74","666  >  55884 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3869703397 TSecr=3125075976 WS=128"
"138","0.172087","192.168.123.49","192.168.123.26","TCP","66","55884  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3125075976 TSecr=3869703397"
"139","0.172278","192.168.123.10","192.168.123.26","TLSv1.3","353","Client Hello"
"141","0.172312","192.168.123.46","192.168.123.26","TCP","74","54706  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2211442677 TSecr=0 WS=128"
"142","0.172358","192.168.123.26","192.168.123.10","TCP","66","666  >  47026 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=414101947 TSecr=2022374860"
"143","0.172361","192.168.123.49","192.168.123.26","TLSv1.3","353","Client Hello"
"144","0.172363","192.168.123.26","192.168.123.46","TCP","74","666  >  54706 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1496686942 TSecr=2211442677 WS=128"
"145","0.172403","192.168.123.46","192.168.123.26","TCP","66","54706  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2211442678 TSecr=1496686942"
"146","0.172419","192.168.123.26","192.168.123.49","TCP","66","666  >  55884 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3869703398 TSecr=3125075976"
"147","0.172682","192.168.123.26","192.168.123.31","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"148","0.172722","192.168.123.31","192.168.123.26","TCP","66","56386  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=157576623 TSecr=892795577"
"149","0.173503","192.168.123.26","192.168.123.10","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"150","0.173503","192.168.123.26","192.168.123.49","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"151","0.173552","192.168.123.10","192.168.123.26","TCP","66","47026  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2022374862 TSecr=414101949"
"152","0.173552","192.168.123.49","192.168.123.26","TCP","66","55884  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3125075978 TSecr=3869703399"
"153","0.173906","192.168.123.46","192.168.123.26","TLSv1.3","353","Client Hello"
"154","0.173973","192.168.123.26","192.168.123.46","TCP","66","666  >  54706 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1496686944 TSecr=2211442679"
"155","0.174677","192.168.123.26","192.168.123.46","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"156","0.174708","192.168.123.46","192.168.123.26","TCP","66","54706  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2211442680 TSecr=1496686945"
"157","0.174767","192.168.123.31","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"158","0.174807","192.168.123.26","192.168.123.31","TCP","66","666  >  56386 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=892795579 TSecr=157576625"
"159","0.175351","192.168.123.49","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"160","0.175397","192.168.123.26","192.168.123.49","TCP","66","666  >  55884 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3869703400 TSecr=3125075979"
"161","0.175554","192.168.123.26","192.168.123.31","TLSv1.3","769","Application Data"
"162","0.175582","192.168.123.31","192.168.123.26","TCP","66","56386  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=157576626 TSecr=892795580"
"163","0.175692","192.168.123.26","192.168.123.31","TLSv1.3","769","Application Data"
"164","0.175712","192.168.123.31","192.168.123.26","TCP","66","56386  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=157576626 TSecr=892795580"
"165","0.175899","192.168.123.26","192.168.123.49","TLSv1.3","769","Application Data"
"166","0.175930","192.168.123.49","192.168.123.26","TCP","66","55884  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3125075980 TSecr=3869703401"
"167","0.176049","192.168.123.10","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"168","0.176063","192.168.123.26","192.168.123.49","TLSv1.3","769","Application Data"
"169","0.176083","192.168.123.49","192.168.123.26","TCP","66","55884  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3125075980 TSecr=3869703401"
"170","0.176092","192.168.123.26","192.168.123.10","TCP","66","666  >  47026 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=414101951 TSecr=2022374864"
"171","0.176678","192.168.123.26","192.168.123.10","TLSv1.3","769","Application Data"
"172","0.176711","192.168.123.10","192.168.123.26","TCP","66","47026  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2022374865 TSecr=414101952"
"173","0.176889","192.168.123.26","192.168.123.10","TLSv1.3","769","Application Data"
"174","0.176920","192.168.123.10","192.168.123.26","TCP","66","47026  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2022374865 TSecr=414101952"
"175","0.178357","192.168.123.46","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"176","0.178387","192.168.123.26","192.168.123.46","TCP","66","666  >  54706 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1496686948 TSecr=2211442683"
"177","0.178871","192.168.123.26","192.168.123.46","TLSv1.3","769","Application Data"
"178","0.178971","192.168.123.26","192.168.123.46","TLSv1.3","769","Application Data"
"179","0.179081","192.168.123.46","192.168.123.26","TCP","66","54706  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2211442684 TSecr=1496686949"
"180","0.179102","192.168.123.46","192.168.123.26","TCP","66","54706  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2211442684 TSecr=1496686949"
"183","0.207389","192.168.123.40","192.168.123.26","TCP","74","55416  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=594728345 TSecr=0 WS=128"
"184","0.207423","192.168.123.26","192.168.123.40","TCP","74","666  >  55416 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4212530100 TSecr=594728345 WS=128"
"185","0.207451","192.168.123.40","192.168.123.26","TCP","66","55416  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=594728346 TSecr=4212530100"
"186","0.207665","192.168.123.40","192.168.123.26","TLSv1.3","353","Client Hello"
"187","0.207728","192.168.123.26","192.168.123.40","TCP","66","666  >  55416 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4212530100 TSecr=594728346"
"188","0.208501","192.168.123.26","192.168.123.40","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"189","0.208540","192.168.123.40","192.168.123.26","TCP","66","55416  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=594728347 TSecr=4212530101"
"192","0.211490","192.168.123.38","192.168.123.26","TCP","74","36584  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=586491864 TSecr=0 WS=128"
"193","0.211522","192.168.123.26","192.168.123.38","TCP","74","666  >  36584 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2283539492 TSecr=586491864 WS=128"
"194","0.211550","192.168.123.38","192.168.123.26","TCP","66","36584  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=586491865 TSecr=2283539492"
"195","0.211766","192.168.123.38","192.168.123.26","TLSv1.3","353","Client Hello"
"196","0.211845","192.168.123.26","192.168.123.38","TCP","66","666  >  36584 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2283539492 TSecr=586491865"
"197","0.212628","192.168.123.26","192.168.123.38","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"198","0.212661","192.168.123.38","192.168.123.26","TCP","66","36584  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=586491866 TSecr=2283539493"
"199","0.214711","192.168.123.40","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"200","0.214743","192.168.123.26","192.168.123.40","TCP","66","666  >  55416 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4212530107 TSecr=594728353"
"202","0.215202","192.168.123.26","192.168.123.40","TLSv1.3","769","Application Data"
"204","0.215258","192.168.123.25","192.168.123.26","TCP","74","59004  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3921325388 TSecr=0 WS=128"
"205","0.215288","192.168.123.26","192.168.123.25","TCP","74","666  >  59004 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=904531498 TSecr=3921325388 WS=128"
"206","0.215306","192.168.123.26","192.168.123.40","TLSv1.3","769","Application Data"
"207","0.215314","192.168.123.25","192.168.123.26","TCP","66","59004  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3921325388 TSecr=904531498"
"208","0.215377","192.168.123.40","192.168.123.26","TCP","66","55416  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=594728353 TSecr=4212530107"
"209","0.215399","192.168.123.40","192.168.123.26","TCP","66","55416  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=594728354 TSecr=4212530107"
"210","0.215470","192.168.123.38","192.168.123.26","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"211","0.215517","192.168.123.26","192.168.123.38","TCP","66","666  >  36584 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2283539496 TSecr=586491869"
"212","0.215526","192.168.123.25","192.168.123.26","TLSv1.3","353","Client Hello"
"213","0.215586","192.168.123.26","192.168.123.25","TCP","66","666  >  59004 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=904531499 TSecr=3921325389"
"214","0.216019","192.168.123.26","192.168.123.38","TLSv1.3","769","Application Data"
"215","0.216118","192.168.123.26","192.168.123.38","TLSv1.3","769","Application Data"
