"No.","Time","Source","Destination","Protocol","Length","Info"
"35","3.339110","192.168.123.23","192.168.123.48","TCP","74","35876  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4093382330 TSecr=0 WS=128"
"36","3.339166","192.168.123.48","192.168.123.23","TCP","74","666  >  35876 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1215586443 TSecr=4093382330 WS=128"
"37","3.339202","192.168.123.23","192.168.123.48","TCP","66","35876  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4093382331 TSecr=1215586443"
"38","3.339417","192.168.123.23","192.168.123.48","TLSv1.3","353","Client Hello"
"39","3.339484","192.168.123.48","192.168.123.23","TCP","66","666  >  35876 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1215586444 TSecr=4093382332"
"40","3.340659","192.168.123.48","192.168.123.23","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"41","3.340698","192.168.123.23","192.168.123.48","TCP","66","35876  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4093382333 TSecr=1215586445"
"42","3.341988","192.168.123.23","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"43","3.342027","192.168.123.48","192.168.123.23","TCP","66","666  >  35876 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1215586446 TSecr=4093382334"
"44","3.342627","192.168.123.48","192.168.123.23","TLSv1.3","769","Application Data"
"45","3.342665","192.168.123.23","192.168.123.48","TCP","66","35876  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4093382335 TSecr=1215586447"
"46","3.342836","192.168.123.48","192.168.123.23","TLSv1.3","769","Application Data"
"47","3.342862","192.168.123.23","192.168.123.48","TCP","66","35876  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4093382335 TSecr=1215586447"
"50","3.345249","192.168.123.51","192.168.123.48","TCP","74","41314  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=206330622 TSecr=0 WS=128"
"51","3.345285","192.168.123.48","192.168.123.51","TCP","74","666  >  41314 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1810628797 TSecr=206330622 WS=128"
"52","3.345317","192.168.123.51","192.168.123.48","TCP","66","41314  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=206330623 TSecr=1810628797"
"53","3.345522","192.168.123.51","192.168.123.48","TLSv1.3","353","Client Hello"
"54","3.345585","192.168.123.48","192.168.123.51","TCP","66","666  >  41314 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1810628797 TSecr=206330623"
"55","3.346965","192.168.123.48","192.168.123.51","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"56","3.347013","192.168.123.51","192.168.123.48","TCP","66","41314  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=206330624 TSecr=1810628798"
"57","3.348424","192.168.123.51","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"58","3.348457","192.168.123.48","192.168.123.51","TCP","66","666  >  41314 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1810628800 TSecr=206330626"
"59","3.348942","192.168.123.48","192.168.123.51","TLSv1.3","769","Application Data"
"60","3.349064","192.168.123.51","192.168.123.48","TCP","66","41314  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=206330626 TSecr=1810628800"
"61","3.349080","192.168.123.48","192.168.123.51","TLSv1.3","769","Application Data"
"62","3.349104","192.168.123.51","192.168.123.48","TCP","66","41314  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=206330626 TSecr=1810628800"
"65","3.361483","192.168.123.7","192.168.123.48","TCP","74","55574  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1844548122 TSecr=0 WS=128"
"66","3.361522","192.168.123.48","192.168.123.7","TCP","74","666  >  55574 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3802409218 TSecr=1844548122 WS=128"
"67","3.361559","192.168.123.7","192.168.123.48","TCP","66","55574  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1844548123 TSecr=3802409218"
"68","3.361856","192.168.123.7","192.168.123.48","TLSv1.3","353","Client Hello"
"69","3.361921","192.168.123.48","192.168.123.7","TCP","66","666  >  55574 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3802409218 TSecr=1844548123"
"70","3.363134","192.168.123.48","192.168.123.7","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"71","3.363184","192.168.123.7","192.168.123.48","TCP","66","55574  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1844548124 TSecr=3802409219"
"74","3.365290","192.168.123.55","192.168.123.48","TCP","74","54698  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1613299241 TSecr=0 WS=128"
"75","3.365356","192.168.123.48","192.168.123.55","TCP","74","666  >  54698 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1425653925 TSecr=1613299241 WS=128"
"76","3.365413","192.168.123.55","192.168.123.48","TCP","66","54698  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1613299243 TSecr=1425653925"
"77","3.365749","192.168.123.55","192.168.123.48","TLSv1.3","353","Client Hello"
"78","3.365856","192.168.123.48","192.168.123.55","TCP","66","666  >  54698 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1425653925 TSecr=1613299243"
"79","3.366687","192.168.123.7","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"80","3.366736","192.168.123.48","192.168.123.7","TCP","66","666  >  55574 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3802409223 TSecr=1844548128"
"81","3.366864","192.168.123.48","192.168.123.55","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"82","3.366919","192.168.123.55","192.168.123.48","TCP","66","54698  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1613299244 TSecr=1425653926"
"83","3.367425","192.168.123.48","192.168.123.7","TLSv1.3","769","Application Data"
"84","3.367448","192.168.123.7","192.168.123.48","TCP","66","55574  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1844548129 TSecr=3802409224"
"85","3.367592","192.168.123.48","192.168.123.7","TLSv1.3","769","Application Data"
"86","3.367613","192.168.123.7","192.168.123.48","TCP","66","55574  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1844548129 TSecr=3802409224"
"87","3.369239","192.168.123.55","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"88","3.369273","192.168.123.48","192.168.123.55","TCP","66","666  >  54698 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1425653928 TSecr=1613299246"
"89","3.369771","192.168.123.48","192.168.123.55","TLSv1.3","769","Application Data"
"90","3.369808","192.168.123.55","192.168.123.48","TCP","66","54698  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1613299247 TSecr=1425653929"
"91","3.369929","192.168.123.48","192.168.123.55","TLSv1.3","769","Application Data"
"92","3.369954","192.168.123.55","192.168.123.48","TCP","66","54698  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1613299247 TSecr=1425653929"
"95","3.382592","192.168.123.44","192.168.123.48","TCP","74","51038  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=941124016 TSecr=0 WS=128"
"96","3.382648","192.168.123.48","192.168.123.44","TCP","74","666  >  51038 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3235240085 TSecr=941124016 WS=128"
"97","3.382684","192.168.123.44","192.168.123.48","TCP","66","51038  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=941124017 TSecr=3235240085"
"98","3.382940","192.168.123.44","192.168.123.48","TLSv1.3","353","Client Hello"
"99","3.383007","192.168.123.48","192.168.123.44","TCP","66","666  >  51038 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3235240085 TSecr=941124017"
"100","3.384003","192.168.123.48","192.168.123.44","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"101","3.384036","192.168.123.44","192.168.123.48","TCP","66","51038  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=941124018 TSecr=3235240086"
"102","3.385280","192.168.123.44","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"103","3.385310","192.168.123.48","192.168.123.44","TCP","66","666  >  51038 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3235240088 TSecr=941124019"
"104","3.386012","192.168.123.48","192.168.123.44","TLSv1.3","769","Application Data"
"105","3.386072","192.168.123.44","192.168.123.48","TCP","66","51038  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=941124020 TSecr=3235240088"
"106","3.386254","192.168.123.48","192.168.123.44","TLSv1.3","769","Application Data"
"107","3.386288","192.168.123.44","192.168.123.48","TCP","66","51038  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=941124021 TSecr=3235240088"
"110","3.390938","192.168.123.60","192.168.123.48","TCP","74","49434  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3731681743 TSecr=0 WS=128"
"111","3.390971","192.168.123.48","192.168.123.60","TCP","74","666  >  49434 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4106342621 TSecr=3731681743 WS=128"
"112","3.391018","192.168.123.60","192.168.123.48","TCP","66","49434  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3731681744 TSecr=4106342621"
"113","3.391249","192.168.123.60","192.168.123.48","TLSv1.3","353","Client Hello"
"114","3.391326","192.168.123.48","192.168.123.60","TCP","66","666  >  49434 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4106342622 TSecr=3731681744"
"115","3.392275","192.168.123.48","192.168.123.60","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"116","3.392329","192.168.123.60","192.168.123.48","TCP","66","49434  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3731681746 TSecr=4106342622"
"119","3.392879","192.168.123.33","192.168.123.48","TCP","74","58310  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4046275521 TSecr=0 WS=128"
"120","3.392910","192.168.123.48","192.168.123.33","TCP","74","666  >  58310 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2953988102 TSecr=4046275521 WS=128"
"121","3.392938","192.168.123.33","192.168.123.48","TCP","66","58310  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4046275522 TSecr=2953988102"
"122","3.393132","192.168.123.33","192.168.123.48","TLSv1.3","353","Client Hello"
"123","3.393214","192.168.123.48","192.168.123.33","TCP","66","666  >  58310 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2953988102 TSecr=4046275522"
"124","3.393968","192.168.123.48","192.168.123.33","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"125","3.394071","192.168.123.33","192.168.123.48","TCP","66","58310  >  666 [ACK] Seq=288 Ack=1399 Win=62976 Len=0 TSval=4046275523 TSecr=2953988103"
"126","3.394329","192.168.123.60","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"127","3.394368","192.168.123.48","192.168.123.60","TCP","66","666  >  49434 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4106342625 TSecr=3731681748"
"128","3.395079","192.168.123.48","192.168.123.60","TLSv1.3","769","Application Data"
"129","3.395111","192.168.123.60","192.168.123.48","TCP","66","49434  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3731681748 TSecr=4106342625"
"130","3.395216","192.168.123.48","192.168.123.60","TLSv1.3","769","Application Data"
"131","3.395238","192.168.123.60","192.168.123.48","TCP","66","49434  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3731681748 TSecr=4106342625"
"132","3.398479","192.168.123.33","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"133","3.398529","192.168.123.48","192.168.123.33","TCP","66","666  >  58310 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2953988108 TSecr=4046275528"
"134","3.398953","192.168.123.48","192.168.123.33","TLSv1.3","769","Application Data"
"135","3.399069","192.168.123.33","192.168.123.48","TCP","66","58310  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4046275528 TSecr=2953988108"
"136","3.399093","192.168.123.48","192.168.123.33","TLSv1.3","769","Application Data"
"137","3.399119","192.168.123.33","192.168.123.48","TCP","66","58310  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=4046275528 TSecr=2953988108"
"140","3.406196","192.168.123.13","192.168.123.48","TCP","74","33334  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2790357377 TSecr=0 WS=128"
"141","3.406235","192.168.123.48","192.168.123.13","TCP","74","666  >  33334 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3294029638 TSecr=2790357377 WS=128"
"142","3.406271","192.168.123.13","192.168.123.48","TCP","66","33334  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2790357378 TSecr=3294029638"
"143","3.406501","192.168.123.13","192.168.123.48","TLSv1.3","353","Client Hello"
"144","3.406561","192.168.123.48","192.168.123.13","TCP","66","666  >  33334 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3294029639 TSecr=2790357379"
"145","3.407725","192.168.123.48","192.168.123.13","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"146","3.407775","192.168.123.13","192.168.123.48","TCP","66","33334  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2790357380 TSecr=3294029640"
"147","3.410294","192.168.123.13","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"148","3.410343","192.168.123.48","192.168.123.13","TCP","66","666  >  33334 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3294029643 TSecr=2790357382"
"149","3.411450","192.168.123.48","192.168.123.13","TLSv1.3","769","Application Data"
"150","3.411492","192.168.123.13","192.168.123.48","TCP","66","33334  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2790357384 TSecr=3294029644"
"151","3.411658","192.168.123.48","192.168.123.13","TLSv1.3","769","Application Data"
"152","3.411692","192.168.123.13","192.168.123.48","TCP","66","33334  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2790357384 TSecr=3294029644"
"155","3.415676","192.168.123.17","192.168.123.48","TCP","74","60746  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=646408049 TSecr=0 WS=128"
"156","3.415730","192.168.123.48","192.168.123.17","TCP","74","666  >  60746 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=572003214 TSecr=646408049 WS=128"
"157","3.415776","192.168.123.17","192.168.123.48","TCP","66","60746  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=646408051 TSecr=572003214"
"158","3.416119","192.168.123.17","192.168.123.48","TLSv1.3","353","Client Hello"
"159","3.416223","192.168.123.48","192.168.123.17","TCP","66","666  >  60746 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=572003214 TSecr=646408051"
"160","3.417086","192.168.123.48","192.168.123.17","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"161","3.417123","192.168.123.17","192.168.123.48","TCP","66","60746  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=646408052 TSecr=572003215"
"164","3.417959","192.168.123.10","192.168.123.48","TCP","74","60222  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4155688242 TSecr=0 WS=128"
"165","3.417996","192.168.123.48","192.168.123.10","TCP","74","666  >  60222 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4120173851 TSecr=4155688242 WS=128"
"166","3.418031","192.168.123.10","192.168.123.48","TCP","66","60222  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4155688243 TSecr=4120173851"
"167","3.418236","192.168.123.10","192.168.123.48","TLSv1.3","353","Client Hello"
"168","3.418302","192.168.123.48","192.168.123.10","TCP","66","666  >  60222 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4120173851 TSecr=4155688243"
"170","3.419038","192.168.123.48","192.168.123.10","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"171","3.419071","192.168.123.10","192.168.123.48","TCP","66","60222  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4155688244 TSecr=4120173852"
"173","3.419164","192.168.123.43","192.168.123.48","TCP","74","60526  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3932473968 TSecr=0 WS=128"
"174","3.419198","192.168.123.48","192.168.123.43","TCP","74","666  >  60526 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=408846117 TSecr=3932473968 WS=128"
"175","3.419249","192.168.123.43","192.168.123.48","TCP","66","60526  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3932473968 TSecr=408846117"
"176","3.419454","192.168.123.43","192.168.123.48","TLSv1.3","353","Client Hello"
"177","3.419526","192.168.123.48","192.168.123.43","TCP","66","666  >  60526 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=408846118 TSecr=3932473969"
"178","3.419643","192.168.123.17","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"179","3.419678","192.168.123.48","192.168.123.17","TCP","66","666  >  60746 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=572003218 TSecr=646408055"
"180","3.420247","192.168.123.48","192.168.123.17","TLSv1.3","769","Application Data"
"181","3.420281","192.168.123.17","192.168.123.48","TCP","66","60746  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=646408055 TSecr=572003218"
"182","3.420326","192.168.123.48","192.168.123.43","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"183","3.420362","192.168.123.43","192.168.123.48","TCP","66","60526  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3932473970 TSecr=408846119"
"184","3.420662","192.168.123.48","192.168.123.17","TLSv1.3","769","Application Data"
"185","3.420693","192.168.123.17","192.168.123.48","TCP","66","60746  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=646408056 TSecr=572003219"
"186","3.422131","192.168.123.10","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"187","3.422167","192.168.123.48","192.168.123.10","TCP","66","666  >  60222 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4120173855 TSecr=4155688247"
"188","3.422265","192.168.123.43","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"189","3.422310","192.168.123.48","192.168.123.43","TCP","66","666  >  60526 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=408846121 TSecr=3932473971"
"190","3.422921","192.168.123.48","192.168.123.43","TLSv1.3","769","Application Data"
"191","3.422948","192.168.123.48","192.168.123.10","TLSv1.3","769","Application Data"
"192","3.422953","192.168.123.43","192.168.123.48","TCP","66","60526  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3932473972 TSecr=408846121"
"193","3.422983","192.168.123.10","192.168.123.48","TCP","66","60222  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4155688248 TSecr=4120173856"
"194","3.423066","192.168.123.48","192.168.123.43","TLSv1.3","769","Application Data"
"195","3.423089","192.168.123.43","192.168.123.48","TCP","66","60526  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3932473972 TSecr=408846121"
"196","3.423097","192.168.123.48","192.168.123.10","TLSv1.3","769","Application Data"
"197","3.423122","192.168.123.10","192.168.123.48","TCP","66","60222  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4155688248 TSecr=4120173856"
"200","3.442547","192.168.123.35","192.168.123.48","TCP","74","40248  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3557766012 TSecr=0 WS=128"
"201","3.442586","192.168.123.48","192.168.123.35","TCP","74","666  >  40248 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=696767800 TSecr=3557766012 WS=128"
"202","3.442621","192.168.123.35","192.168.123.48","TCP","66","40248  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3557766013 TSecr=696767800"
"203","3.442874","192.168.123.35","192.168.123.48","TLSv1.3","353","Client Hello"
"204","3.442944","192.168.123.48","192.168.123.35","TCP","66","666  >  40248 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=696767800 TSecr=3557766013"
"205","3.443790","192.168.123.48","192.168.123.35","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"206","3.443847","192.168.123.35","192.168.123.48","TCP","66","40248  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3557766014 TSecr=696767801"
"207","3.447080","192.168.123.35","192.168.123.48","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"208","3.447144","192.168.123.48","192.168.123.35","TCP","66","666  >  40248 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=696767804 TSecr=3557766017"
"209","3.448891","192.168.123.48","192.168.123.35","TLSv1.3","769","Application Data"
"210","3.448924","192.168.123.35","192.168.123.48","TCP","66","40248  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3557766019 TSecr=696767806"
"211","3.449039","192.168.123.48","192.168.123.35","TLSv1.3","769","Application Data"
"212","3.449063","192.168.123.35","192.168.123.48","TCP","66","40248  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3557766019 TSecr=696767806"
"215","3.452644","192.168.123.56","192.168.123.48","TCP","74","34782  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4021415230 TSecr=0 WS=128"
"216","3.452684","192.168.123.48","192.168.123.56","TCP","74","666  >  34782 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2452308314 TSecr=4021415230 WS=128"
