"No.","Time","Source","Destination","Protocol","Length","Info"
"52","3.393128","192.168.123.20","192.168.123.53","TCP","74","56772  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3651321531 TSecr=0 WS=128"
"53","3.393165","192.168.123.53","192.168.123.20","TCP","74","666  >  56772 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2588273470 TSecr=3651321531 WS=128"
"54","3.393197","192.168.123.20","192.168.123.53","TCP","66","56772  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3651321532 TSecr=2588273470"
"55","3.393439","192.168.123.20","192.168.123.53","TLSv1.3","353","Client Hello"
"56","3.393522","192.168.123.53","192.168.123.20","TCP","66","666  >  56772 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2588273470 TSecr=3651321532"
"57","3.394889","192.168.123.53","192.168.123.20","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"58","3.394925","192.168.123.20","192.168.123.53","TCP","66","56772  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3651321534 TSecr=2588273472"
"59","3.397218","192.168.123.20","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"60","3.397250","192.168.123.53","192.168.123.20","TCP","66","666  >  56772 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2588273474 TSecr=3651321536"
"61","3.397698","192.168.123.53","192.168.123.20","TLSv1.3","769","Application Data"
"62","3.397798","192.168.123.53","192.168.123.20","TLSv1.3","769","Application Data"
"63","3.397876","192.168.123.20","192.168.123.53","TCP","66","56772  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3651321537 TSecr=2588273475"
"64","3.397900","192.168.123.20","192.168.123.53","TCP","66","56772  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=3651321537 TSecr=2588273475"
"67","3.402549","192.168.123.15","192.168.123.53","TCP","74","47096  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=646111394 TSecr=0 WS=128"
"68","3.402587","192.168.123.53","192.168.123.15","TCP","74","666  >  47096 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2203516004 TSecr=646111394 WS=128"
"69","3.402620","192.168.123.15","192.168.123.53","TCP","66","47096  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=646111396 TSecr=2203516004"
"70","3.402850","192.168.123.15","192.168.123.53","TLSv1.3","353","Client Hello"
"71","3.402923","192.168.123.53","192.168.123.15","TCP","66","666  >  47096 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2203516004 TSecr=646111396"
"72","3.404161","192.168.123.53","192.168.123.15","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"73","3.404197","192.168.123.15","192.168.123.53","TCP","66","47096  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=646111397 TSecr=2203516005"
"74","3.405364","192.168.123.15","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"75","3.405416","192.168.123.53","192.168.123.15","TCP","66","666  >  47096 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2203516006 TSecr=646111398"
"76","3.405843","192.168.123.53","192.168.123.15","TLSv1.3","769","Application Data"
"77","3.405888","192.168.123.15","192.168.123.53","TCP","66","47096  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=646111399 TSecr=2203516007"
"78","3.406087","192.168.123.53","192.168.123.15","TLSv1.3","769","Application Data"
"79","3.406111","192.168.123.15","192.168.123.53","TCP","66","47096  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=646111399 TSecr=2203516007"
"82","3.413469","192.168.123.67","192.168.123.53","TCP","74","43518  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2775572401 TSecr=0 WS=128"
"83","3.413507","192.168.123.53","192.168.123.67","TCP","74","666  >  43518 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1954188928 TSecr=2775572401 WS=128"
"84","3.413541","192.168.123.67","192.168.123.53","TCP","66","43518  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2775572403 TSecr=1954188928"
"85","3.413771","192.168.123.67","192.168.123.53","TLSv1.3","353","Client Hello"
"86","3.413833","192.168.123.53","192.168.123.67","TCP","66","666  >  43518 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1954188929 TSecr=2775572403"
"87","3.414679","192.168.123.53","192.168.123.67","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"88","3.414715","192.168.123.67","192.168.123.53","TCP","66","43518  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2775572404 TSecr=1954188930"
"91","3.416212","192.168.123.25","192.168.123.53","TCP","74","35824  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1526130665 TSecr=0 WS=128"
"92","3.416251","192.168.123.53","192.168.123.25","TCP","74","666  >  35824 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1998365520 TSecr=1526130665 WS=128"
"93","3.416283","192.168.123.25","192.168.123.53","TCP","66","35824  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1526130666 TSecr=1998365520"
"94","3.416518","192.168.123.25","192.168.123.53","TLSv1.3","353","Client Hello"
"95","3.416593","192.168.123.53","192.168.123.25","TCP","66","666  >  35824 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1998365521 TSecr=1526130666"
"96","3.417041","192.168.123.67","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"97","3.417074","192.168.123.53","192.168.123.67","TCP","66","666  >  43518 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1954188932 TSecr=2775572406"
"98","3.417508","192.168.123.53","192.168.123.67","TLSv1.3","769","Application Data"
"99","3.417613","192.168.123.67","192.168.123.53","TCP","66","43518  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2775572407 TSecr=1954188932"
"100","3.417617","192.168.123.53","192.168.123.67","TLSv1.3","769","Application Data"
"101","3.417640","192.168.123.67","192.168.123.53","TCP","66","43518  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2775572407 TSecr=1954188933"
"102","3.417707","192.168.123.53","192.168.123.25","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"103","3.417761","192.168.123.25","192.168.123.53","TCP","66","35824  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1526130668 TSecr=1998365522"
"104","3.421417","192.168.123.25","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"105","3.421450","192.168.123.53","192.168.123.25","TCP","66","666  >  35824 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1998365525 TSecr=1526130671"
"106","3.421953","192.168.123.53","192.168.123.25","TLSv1.3","769","Application Data"
"107","3.422062","192.168.123.53","192.168.123.25","TLSv1.3","769","Application Data"
"108","3.422164","192.168.123.25","192.168.123.53","TCP","66","35824  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1526130672 TSecr=1998365526"
"109","3.422190","192.168.123.25","192.168.123.53","TCP","66","35824  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1526130672 TSecr=1998365526"
"112","3.423117","192.168.123.40","192.168.123.53","TCP","74","56630  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2822120443 TSecr=0 WS=128"
"113","3.423155","192.168.123.53","192.168.123.40","TCP","74","666  >  56630 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1988646656 TSecr=2822120443 WS=128"
"114","3.423189","192.168.123.40","192.168.123.53","TCP","66","56630  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2822120444 TSecr=1988646656"
"115","3.423434","192.168.123.40","192.168.123.53","TLSv1.3","353","Client Hello"
"116","3.423550","192.168.123.53","192.168.123.40","TCP","66","666  >  56630 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1988646656 TSecr=2822120444"
"117","3.424589","192.168.123.53","192.168.123.40","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"118","3.424623","192.168.123.40","192.168.123.53","TCP","66","56630  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2822120446 TSecr=1988646658"
"119","3.436471","192.168.123.40","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"120","3.436525","192.168.123.53","192.168.123.40","TCP","66","666  >  56630 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1988646669 TSecr=2822120457"
"121","3.437227","192.168.123.53","192.168.123.40","TLSv1.3","769","Application Data"
"122","3.437397","192.168.123.40","192.168.123.53","TCP","66","56630  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2822120458 TSecr=1988646670"
"123","3.437406","192.168.123.53","192.168.123.40","TLSv1.3","769","Application Data"
"124","3.437438","192.168.123.40","192.168.123.53","TCP","66","56630  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=2822120458 TSecr=1988646670"
"127","3.444937","192.168.123.22","192.168.123.53","TCP","74","40450  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=91018455 TSecr=0 WS=128"
"128","3.444975","192.168.123.53","192.168.123.22","TCP","74","666  >  40450 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4160961379 TSecr=91018455 WS=128"
"129","3.445006","192.168.123.22","192.168.123.53","TCP","66","40450  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=91018456 TSecr=4160961379"
"130","3.445239","192.168.123.22","192.168.123.53","TLSv1.3","353","Client Hello"
"131","3.445308","192.168.123.53","192.168.123.22","TCP","66","666  >  40450 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4160961379 TSecr=91018456"
"132","3.446300","192.168.123.53","192.168.123.22","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"133","3.446335","192.168.123.22","192.168.123.53","TCP","66","40450  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=91018457 TSecr=4160961380"
"136","3.450045","192.168.123.30","192.168.123.53","TCP","74","53328  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2971604627 TSecr=0 WS=128"
"137","3.450083","192.168.123.53","192.168.123.30","TCP","74","666  >  53328 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=724809366 TSecr=2971604627 WS=128"
"138","3.450142","192.168.123.30","192.168.123.53","TCP","66","53328  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2971604628 TSecr=724809366"
"139","3.450387","192.168.123.30","192.168.123.53","TLSv1.3","353","Client Hello"
"140","3.450451","192.168.123.53","192.168.123.30","TCP","66","666  >  53328 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=724809366 TSecr=2971604628"
"141","3.450703","192.168.123.22","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"142","3.450737","192.168.123.53","192.168.123.22","TCP","66","666  >  40450 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4160961385 TSecr=91018462"
"143","3.451189","192.168.123.53","192.168.123.22","TLSv1.3","769","Application Data"
"144","3.451312","192.168.123.53","192.168.123.22","TLSv1.3","769","Application Data"
"145","3.451393","192.168.123.22","192.168.123.53","TCP","66","40450  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=91018462 TSecr=4160961385"
"146","3.451419","192.168.123.22","192.168.123.53","TCP","66","40450  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=91018462 TSecr=4160961385"
"147","3.452002","192.168.123.53","192.168.123.30","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"148","3.452056","192.168.123.30","192.168.123.53","TCP","66","53328  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2971604630 TSecr=724809368"
"153","3.452651","192.168.123.8","192.168.123.53","TCP","74","51656  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=132294394 TSecr=0 WS=128"
"154","3.452679","192.168.123.2","192.168.123.53","TCP","74","57722  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2784401948 TSecr=0 WS=128"
"155","3.452688","192.168.123.53","192.168.123.8","TCP","74","666  >  51656 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3682171757 TSecr=132294394 WS=128"
"156","3.452721","192.168.123.8","192.168.123.53","TCP","66","51656  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=132294395 TSecr=3682171757"
"157","3.452731","192.168.123.53","192.168.123.2","TCP","74","666  >  57722 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=175007339 TSecr=2784401948 WS=128"
"158","3.452774","192.168.123.2","192.168.123.53","TCP","66","57722  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2784401949 TSecr=175007339"
"159","3.452927","192.168.123.8","192.168.123.53","TLSv1.3","353","Client Hello"
"160","3.452986","192.168.123.53","192.168.123.8","TCP","66","666  >  51656 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3682171757 TSecr=132294395"
"161","3.453078","192.168.123.2","192.168.123.53","TLSv1.3","353","Client Hello"
"162","3.453146","192.168.123.53","192.168.123.2","TCP","66","666  >  57722 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=175007339 TSecr=2784401949"
"163","3.453365","192.168.123.30","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"164","3.453399","192.168.123.53","192.168.123.30","TCP","66","666  >  53328 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=724809369 TSecr=2971604631"
"165","3.453891","192.168.123.53","192.168.123.2","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"166","3.453941","192.168.123.2","192.168.123.53","TCP","66","57722  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2784401950 TSecr=175007340"
"167","3.454000","192.168.123.53","192.168.123.30","TLSv1.3","769","Application Data"
"168","3.454119","192.168.123.53","192.168.123.8","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"169","3.454169","192.168.123.53","192.168.123.30","TLSv1.3","769","Application Data"
"170","3.454176","192.168.123.8","192.168.123.53","TCP","66","51656  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=132294396 TSecr=3682171758"
"171","3.454280","192.168.123.30","192.168.123.53","TCP","66","53328  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2971604632 TSecr=724809370"
"172","3.454320","192.168.123.30","192.168.123.53","TCP","66","53328  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2971604632 TSecr=724809370"
"173","3.455727","192.168.123.2","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"174","3.455771","192.168.123.53","192.168.123.2","TCP","66","666  >  57722 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=175007342 TSecr=2784401952"
"175","3.455914","192.168.123.8","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"176","3.455962","192.168.123.53","192.168.123.8","TCP","66","666  >  51656 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3682171760 TSecr=132294398"
"177","3.456429","192.168.123.53","192.168.123.2","TLSv1.3","769","Application Data"
"178","3.456598","192.168.123.53","192.168.123.2","TLSv1.3","769","Application Data"
"179","3.456659","192.168.123.53","192.168.123.8","TLSv1.3","769","Application Data"
"180","3.456695","192.168.123.8","192.168.123.53","TCP","66","51656  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=132294399 TSecr=3682171761"
"181","3.456708","192.168.123.2","192.168.123.53","TCP","66","57722  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2784401953 TSecr=175007342"
"182","3.456746","192.168.123.2","192.168.123.53","TCP","66","57722  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2784401953 TSecr=175007343"
"183","3.456863","192.168.123.53","192.168.123.8","TLSv1.3","769","Application Data"
"184","3.456897","192.168.123.8","192.168.123.53","TCP","66","51656  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=132294399 TSecr=3682171761"
"187","3.459223","192.168.123.7","192.168.123.53","TCP","74","52836  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=824505818 TSecr=0 WS=128"
"188","3.459258","192.168.123.53","192.168.123.7","TCP","74","666  >  52836 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1598980382 TSecr=824505818 WS=128"
"189","3.459289","192.168.123.7","192.168.123.53","TCP","66","52836  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=824505819 TSecr=1598980382"
"190","3.459517","192.168.123.7","192.168.123.53","TLSv1.3","353","Client Hello"
"191","3.459591","192.168.123.53","192.168.123.7","TCP","66","666  >  52836 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1598980383 TSecr=824505819"
"192","3.460297","192.168.123.53","192.168.123.7","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"193","3.460320","192.168.123.7","192.168.123.53","TCP","66","52836  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=824505820 TSecr=1598980383"
"194","3.462878","192.168.123.7","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"195","3.462908","192.168.123.53","192.168.123.7","TCP","66","666  >  52836 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1598980386 TSecr=824505823"
"196","3.463388","192.168.123.53","192.168.123.7","TLSv1.3","769","Application Data"
"197","3.463496","192.168.123.53","192.168.123.7","TLSv1.3","769","Application Data"
"198","3.463570","192.168.123.7","192.168.123.53","TCP","66","52836  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=824505824 TSecr=1598980386"
"199","3.463597","192.168.123.7","192.168.123.53","TCP","66","52836  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=824505824 TSecr=1598980386"
"202","3.476028","192.168.123.12","192.168.123.53","TCP","74","59228  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3538593471 TSecr=0 WS=128"
"203","3.476064","192.168.123.53","192.168.123.12","TCP","74","666  >  59228 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1373593672 TSecr=3538593471 WS=128"
"204","3.476113","192.168.123.12","192.168.123.53","TCP","66","59228  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3538593472 TSecr=1373593672"
"205","3.476418","192.168.123.12","192.168.123.53","TLSv1.3","353","Client Hello"
"206","3.476497","192.168.123.53","192.168.123.12","TCP","66","666  >  59228 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1373593672 TSecr=3538593472"
"207","3.477270","192.168.123.53","192.168.123.12","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"208","3.477300","192.168.123.12","192.168.123.53","TCP","66","59228  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3538593473 TSecr=1373593673"
"209","3.478881","192.168.123.12","192.168.123.53","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"210","3.478913","192.168.123.53","192.168.123.12","TCP","66","666  >  59228 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1373593675 TSecr=3538593475"
"211","3.479373","192.168.123.53","192.168.123.12","TLSv1.3","769","Application Data"
"212","3.479471","192.168.123.53","192.168.123.12","TLSv1.3","769","Application Data"
"213","3.479542","192.168.123.12","192.168.123.53","TCP","66","59228  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3538593476 TSecr=1373593675"
"214","3.479566","192.168.123.12","192.168.123.53","TCP","66","59228  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=3538593476 TSecr=1373593675"
"218","3.493434","192.168.123.44","192.168.123.53","TCP","74","46858  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3572743517 TSecr=0 WS=128"
"220","3.493473","192.168.123.53","192.168.123.44","TCP","74","666  >  46858 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=222839645 TSecr=3572743517 WS=128"
