"No.","Time","Source","Destination","Protocol","Length","Info"
"46","0.066209","192.168.123.11","192.168.123.5","TCP","66","39722  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2367331739 TSecr=765981771"
"47","0.067108","192.168.123.5","192.168.123.9","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"48","0.067171","192.168.123.9","192.168.123.5","TCP","66","53306  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1608666588 TSecr=2852537152"
"49","0.068350","192.168.123.9","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"50","0.068372","192.168.123.5","192.168.123.9","TCP","66","666  >  53306 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2852537154 TSecr=1608666589"
"51","0.068811","192.168.123.5","192.168.123.9","TLSv1.3","769","Application Data"
"52","0.068936","192.168.123.5","192.168.123.9","TLSv1.3","769","Application Data"
"53","0.068969","192.168.123.9","192.168.123.5","TCP","66","53306  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1608666590 TSecr=2852537154"
"54","0.069004","192.168.123.9","192.168.123.5","TCP","66","53306  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1608666590 TSecr=2852537154"
"55","0.070493","192.168.123.11","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"56","0.070516","192.168.123.5","192.168.123.11","TCP","66","666  >  39722 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=765981776 TSecr=2367331744"
"57","0.070985","192.168.123.5","192.168.123.11","TLSv1.3","769","Application Data"
"58","0.071093","192.168.123.5","192.168.123.11","TLSv1.3","769","Application Data"
"59","0.071173","192.168.123.11","192.168.123.5","TCP","66","39722  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2367331744 TSecr=765981776"
"60","0.071202","192.168.123.11","192.168.123.5","TCP","66","39722  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2367331744 TSecr=765981776"
"63","0.073637","192.168.123.2","192.168.123.5","TCP","74","54964  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=276431102 TSecr=0 WS=128"
"64","0.073675","192.168.123.5","192.168.123.2","TCP","74","666  >  54964 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3740117210 TSecr=276431102 WS=128"
"65","0.073719","192.168.123.2","192.168.123.5","TCP","66","54964  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=276431102 TSecr=3740117210"
"66","0.073955","192.168.123.2","192.168.123.5","TLSv1.3","353","Client Hello"
"67","0.074007","192.168.123.5","192.168.123.2","TCP","66","666  >  54964 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3740117210 TSecr=276431102"
"68","0.075059","192.168.123.5","192.168.123.2","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"69","0.075092","192.168.123.2","192.168.123.5","TCP","66","54964  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=276431103 TSecr=3740117211"
"70","0.076622","192.168.123.2","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"71","0.076644","192.168.123.5","192.168.123.2","TCP","66","666  >  54964 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3740117213 TSecr=276431105"
"72","0.077135","192.168.123.5","192.168.123.2","TLSv1.3","769","Application Data"
"73","0.077233","192.168.123.5","192.168.123.2","TLSv1.3","769","Application Data"
"74","0.077246","192.168.123.2","192.168.123.5","TCP","66","54964  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=276431105 TSecr=3740117213"
"75","0.077266","192.168.123.2","192.168.123.5","TCP","66","54964  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=276431105 TSecr=3740117213"
"78","0.078251","192.168.123.8","192.168.123.5","TCP","74","47388  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2126542985 TSecr=0 WS=128"
"79","0.078274","192.168.123.5","192.168.123.8","TCP","74","666  >  47388 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3590504303 TSecr=2126542985 WS=128"
"80","0.078293","192.168.123.8","192.168.123.5","TCP","66","47388  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2126542985 TSecr=3590504303"
"81","0.078567","192.168.123.8","192.168.123.5","TLSv1.3","353","Client Hello"
"82","0.078626","192.168.123.5","192.168.123.8","TCP","66","666  >  47388 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3590504304 TSecr=2126542986"
"85","0.079563","192.168.123.10","192.168.123.5","TCP","74","45758  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2485186118 TSecr=0 WS=128"
"86","0.079584","192.168.123.5","192.168.123.10","TCP","74","666  >  45758 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4012698003 TSecr=2485186118 WS=128"
"87","0.079603","192.168.123.10","192.168.123.5","TCP","66","45758  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2485186118 TSecr=4012698003"
"88","0.079781","192.168.123.5","192.168.123.8","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"89","0.079807","192.168.123.8","192.168.123.5","TCP","66","47388  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2126542987 TSecr=3590504305"
"90","0.079888","192.168.123.10","192.168.123.5","TLSv1.3","353","Client Hello"
"91","0.079934","192.168.123.5","192.168.123.10","TCP","66","666  >  45758 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4012698003 TSecr=2485186118"
"92","0.080724","192.168.123.5","192.168.123.10","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"93","0.080788","192.168.123.10","192.168.123.5","TCP","66","45758  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2485186119 TSecr=4012698004"
"94","0.085514","192.168.123.10","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"95","0.085535","192.168.123.5","192.168.123.10","TCP","66","666  >  45758 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4012698009 TSecr=2485186124"
"96","0.085951","192.168.123.5","192.168.123.10","TLSv1.3","769","Application Data"
"97","0.086056","192.168.123.5","192.168.123.10","TLSv1.3","769","Application Data"
"98","0.086097","192.168.123.10","192.168.123.5","TCP","66","45758  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2485186124 TSecr=4012698009"
"99","0.086115","192.168.123.10","192.168.123.5","TCP","66","45758  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2485186124 TSecr=4012698009"
"100","0.088144","192.168.123.8","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"101","0.088200","192.168.123.5","192.168.123.8","TCP","66","666  >  47388 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3590504313 TSecr=2126542995"
"102","0.088616","192.168.123.5","192.168.123.8","TLSv1.3","769","Application Data"
"103","0.088718","192.168.123.5","192.168.123.8","TLSv1.3","769","Application Data"
"104","0.088805","192.168.123.8","192.168.123.5","TCP","66","47388  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2126542996 TSecr=3590504314"
"105","0.088829","192.168.123.8","192.168.123.5","TCP","66","47388  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2126542996 TSecr=3590504314"
"108","0.090249","192.168.123.4","192.168.123.5","TCP","74","38718  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=816255740 TSecr=0 WS=128"
"109","0.090271","192.168.123.5","192.168.123.4","TCP","74","666  >  38718 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2150454259 TSecr=816255740 WS=128"
"110","0.090290","192.168.123.4","192.168.123.5","TCP","66","38718  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=816255740 TSecr=2150454259"
"111","0.090501","192.168.123.4","192.168.123.5","TLSv1.3","353","Client Hello"
"112","0.090584","192.168.123.5","192.168.123.4","TCP","66","666  >  38718 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2150454260 TSecr=816255741"
"113","0.091429","192.168.123.5","192.168.123.4","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"114","0.091455","192.168.123.4","192.168.123.5","TCP","66","38718  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=816255742 TSecr=2150454261"
"115","0.093672","192.168.123.4","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"116","0.093714","192.168.123.5","192.168.123.4","TCP","66","666  >  38718 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2150454263 TSecr=816255744"
"117","0.094587","192.168.123.5","192.168.123.4","TLSv1.3","769","Application Data"
"118","0.094620","192.168.123.4","192.168.123.5","TCP","66","38718  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=816255745 TSecr=2150454264"
"119","0.094795","192.168.123.5","192.168.123.4","TLSv1.3","769","Application Data"
"120","0.094815","192.168.123.4","192.168.123.5","TCP","66","38718  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=816255745 TSecr=2150454264"
"123","0.101384","192.168.123.6","192.168.123.5","TCP","74","56484  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2195016573 TSecr=0 WS=128"
"124","0.101433","192.168.123.5","192.168.123.6","TCP","74","666  >  56484 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2360186401 TSecr=2195016573 WS=128"
"125","0.101491","192.168.123.6","192.168.123.5","TCP","66","56484  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2195016574 TSecr=2360186401"
"126","0.101842","192.168.123.6","192.168.123.5","TLSv1.3","353","Client Hello"
"127","0.101926","192.168.123.5","192.168.123.6","TCP","66","666  >  56484 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2360186401 TSecr=2195016574"
"128","0.103148","192.168.123.5","192.168.123.6","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"129","0.103185","192.168.123.6","192.168.123.5","TCP","66","56484  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2195016575 TSecr=2360186402"
"132","0.103275","192.168.123.14","192.168.123.5","TCP","74","55338  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1069134627 TSecr=0 WS=128"
"133","0.103298","192.168.123.5","192.168.123.14","TCP","74","666  >  55338 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1424854647 TSecr=1069134627 WS=128"
"134","0.103318","192.168.123.14","192.168.123.5","TCP","66","55338  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1069134627 TSecr=1424854647"
"135","0.103538","192.168.123.14","192.168.123.5","TLSv1.3","353","Client Hello"
"136","0.103602","192.168.123.5","192.168.123.14","TCP","66","666  >  55338 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1424854648 TSecr=1069134628"
"137","0.104507","192.168.123.5","192.168.123.14","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"138","0.104532","192.168.123.14","192.168.123.5","TCP","66","55338  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1069134629 TSecr=1424854649"
"141","0.105765","192.168.123.12","192.168.123.5","TCP","74","57456  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2603697314 TSecr=0 WS=128"
"142","0.105792","192.168.123.5","192.168.123.12","TCP","74","666  >  57456 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=273619284 TSecr=2603697314 WS=128"
"143","0.105818","192.168.123.12","192.168.123.5","TCP","66","57456  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2603697314 TSecr=273619284"
"144","0.106121","192.168.123.12","192.168.123.5","TLSv1.3","353","Client Hello"
"145","0.106192","192.168.123.5","192.168.123.12","TCP","66","666  >  57456 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=273619284 TSecr=2603697314"
"146","0.107004","192.168.123.5","192.168.123.12","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"147","0.107030","192.168.123.12","192.168.123.5","TCP","66","57456  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2603697315 TSecr=273619285"
"150","0.108443","192.168.123.13","192.168.123.5","TCP","74","35378  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1011808449 TSecr=0 WS=128"
"151","0.108463","192.168.123.5","192.168.123.13","TCP","74","666  >  35378 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3857874421 TSecr=1011808449 WS=128"
"152","0.108482","192.168.123.13","192.168.123.5","TCP","66","35378  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1011808449 TSecr=3857874421"
"153","0.108737","192.168.123.13","192.168.123.5","TLSv1.3","353","Client Hello"
"154","0.108813","192.168.123.5","192.168.123.13","TCP","66","666  >  35378 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3857874421 TSecr=1011808449"
"155","0.109529","192.168.123.14","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"156","0.109549","192.168.123.5","192.168.123.14","TCP","66","666  >  55338 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1424854654 TSecr=1069134634"
"157","0.109581","192.168.123.12","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"158","0.109584","192.168.123.5","192.168.123.13","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"159","0.109602","192.168.123.5","192.168.123.12","TCP","66","666  >  57456 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=273619288 TSecr=2603697318"
"160","0.109610","192.168.123.13","192.168.123.5","TCP","66","35378  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1011808450 TSecr=3857874422"
"161","0.109907","192.168.123.6","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"162","0.109927","192.168.123.5","192.168.123.6","TCP","66","666  >  56484 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2360186409 TSecr=2195016582"
"163","0.109993","192.168.123.5","192.168.123.14","TLSv1.3","769","Application Data"
"164","0.110052","192.168.123.5","192.168.123.12","TLSv1.3","769","Application Data"
"165","0.110090","192.168.123.5","192.168.123.14","TLSv1.3","769","Application Data"
"166","0.110162","192.168.123.5","192.168.123.12","TLSv1.3","769","Application Data"
"167","0.110165","192.168.123.14","192.168.123.5","TCP","66","55338  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1069134634 TSecr=1424854654"
"168","0.110195","192.168.123.14","192.168.123.5","TCP","66","55338  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1069134634 TSecr=1424854654"
"169","0.110234","192.168.123.12","192.168.123.5","TCP","66","57456  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2603697318 TSecr=273619288"
"170","0.110248","192.168.123.12","192.168.123.5","TCP","66","57456  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2603697318 TSecr=273619288"
"171","0.110327","192.168.123.5","192.168.123.6","TLSv1.3","769","Application Data"
"172","0.110446","192.168.123.5","192.168.123.6","TLSv1.3","769","Application Data"
"173","0.110516","192.168.123.6","192.168.123.5","TCP","66","56484  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2195016583 TSecr=2360186409"
"174","0.110536","192.168.123.6","192.168.123.5","TCP","66","56484  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2195016583 TSecr=2360186410"
"175","0.117886","192.168.123.13","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"176","0.117910","192.168.123.5","192.168.123.13","TCP","66","666  >  35378 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3857874430 TSecr=1011808458"
"179","0.118296","192.168.123.15","192.168.123.5","TCP","74","55184  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2915624348 TSecr=0 WS=128"
"180","0.118319","192.168.123.5","192.168.123.15","TCP","74","666  >  55184 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1926459665 TSecr=2915624348 WS=128"
"181","0.118338","192.168.123.15","192.168.123.5","TCP","66","55184  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2915624349 TSecr=1926459665"
"182","0.118374","192.168.123.5","192.168.123.13","TLSv1.3","769","Application Data"
"183","0.118482","192.168.123.5","192.168.123.13","TLSv1.3","769","Application Data"
"184","0.118564","192.168.123.13","192.168.123.5","TCP","66","35378  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1011808459 TSecr=3857874431"
"185","0.118584","192.168.123.13","192.168.123.5","TCP","66","35378  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1011808459 TSecr=3857874431"
"186","0.118589","192.168.123.15","192.168.123.5","TLSv1.3","353","Client Hello"
"187","0.118637","192.168.123.5","192.168.123.15","TCP","66","666  >  55184 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1926459666 TSecr=2915624349"
"188","0.119606","192.168.123.5","192.168.123.15","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"189","0.119627","192.168.123.15","192.168.123.5","TCP","66","55184  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2915624350 TSecr=1926459667"
"190","0.125669","192.168.123.15","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"191","0.125704","192.168.123.5","192.168.123.15","TCP","66","666  >  55184 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1926459673 TSecr=2915624356"
"192","0.126150","192.168.123.5","192.168.123.15","TLSv1.3","769","Application Data"
"193","0.126239","192.168.123.5","192.168.123.15","TLSv1.3","769","Application Data"
"194","0.126311","192.168.123.15","192.168.123.5","TCP","66","55184  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2915624356 TSecr=1926459673"
"195","0.126326","192.168.123.15","192.168.123.5","TCP","66","55184  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2915624357 TSecr=1926459673"
"198","0.148948","192.168.123.16","192.168.123.5","TCP","74","49600  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1571961884 TSecr=0 WS=128"
"199","0.148983","192.168.123.5","192.168.123.16","TCP","74","666  >  49600 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2631588877 TSecr=1571961884 WS=128"
"200","0.149021","192.168.123.16","192.168.123.5","TCP","66","49600  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1571961884 TSecr=2631588877"
"201","0.149374","192.168.123.16","192.168.123.5","TLSv1.3","353","Client Hello"
"202","0.149456","192.168.123.5","192.168.123.16","TCP","66","666  >  49600 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2631588878 TSecr=1571961885"
"203","0.150374","192.168.123.5","192.168.123.16","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"204","0.150399","192.168.123.16","192.168.123.5","TCP","66","49600  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1571961886 TSecr=2631588879"
"205","0.153582","192.168.123.16","192.168.123.5","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"206","0.153619","192.168.123.5","192.168.123.16","TCP","66","666  >  49600 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2631588882 TSecr=1571961889"
"207","0.154011","192.168.123.5","192.168.123.16","TLSv1.3","769","Application Data"
"208","0.154097","192.168.123.5","192.168.123.16","TLSv1.3","769","Application Data"
"209","0.154157","192.168.123.16","192.168.123.5","TCP","66","49600  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1571961889 TSecr=2631588882"
"210","0.154170","192.168.123.16","192.168.123.5","TCP","66","49600  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1571961889 TSecr=2631588882"
