"No.","Time","Source","Destination","Protocol","Length","Info"
"45","4.052308","192.168.123.7","192.168.123.17","TCP","74","45238  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=804593236 TSecr=0 WS=128"
"46","4.052345","192.168.123.17","192.168.123.7","TCP","74","666  >  45238 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=807973985 TSecr=804593236 WS=128"
"47","4.052373","192.168.123.7","192.168.123.17","TCP","66","45238  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=804593237 TSecr=807973985"
"48","4.052604","192.168.123.7","192.168.123.17","TLSv1.3","353","Client Hello"
"49","4.052683","192.168.123.17","192.168.123.7","TCP","66","666  >  45238 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=807973985 TSecr=804593237"
"52","4.053190","192.168.123.22","192.168.123.17","TCP","74","56858  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1975765940 TSecr=0 WS=128"
"53","4.053218","192.168.123.17","192.168.123.22","TCP","74","666  >  56858 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3683006302 TSecr=1975765940 WS=128"
"54","4.053263","192.168.123.22","192.168.123.17","TCP","66","56858  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1975765941 TSecr=3683006302"
"55","4.053484","192.168.123.22","192.168.123.17","TLSv1.3","353","Client Hello"
"56","4.053540","192.168.123.17","192.168.123.22","TCP","66","666  >  56858 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3683006302 TSecr=1975765941"
"57","4.053850","192.168.123.17","192.168.123.7","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"58","4.053884","192.168.123.7","192.168.123.17","TCP","66","45238  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=804593238 TSecr=807973986"
"59","4.054461","192.168.123.17","192.168.123.22","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"60","4.054490","192.168.123.22","192.168.123.17","TCP","66","56858  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1975765942 TSecr=3683006303"
"61","4.055856","192.168.123.7","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"62","4.055899","192.168.123.17","192.168.123.7","TCP","66","666  >  45238 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=807973988 TSecr=804593240"
"63","4.056509","192.168.123.17","192.168.123.7","TLSv1.3","769","Application Data"
"64","4.056553","192.168.123.7","192.168.123.17","TCP","66","45238  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=804593241 TSecr=807973989"
"65","4.056783","192.168.123.17","192.168.123.7","TLSv1.3","769","Application Data"
"66","4.056816","192.168.123.7","192.168.123.17","TCP","66","45238  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=804593241 TSecr=807973989"
"67","4.057133","192.168.123.22","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"68","4.057162","192.168.123.17","192.168.123.22","TCP","66","666  >  56858 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3683006306 TSecr=1975765945"
"69","4.057684","192.168.123.17","192.168.123.22","TLSv1.3","769","Application Data"
"70","4.057783","192.168.123.22","192.168.123.17","TCP","66","56858  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1975765945 TSecr=3683006306"
"71","4.057789","192.168.123.17","192.168.123.22","TLSv1.3","769","Application Data"
"72","4.057826","192.168.123.22","192.168.123.17","TCP","66","56858  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=1975765945 TSecr=3683006306"
"75","4.065504","192.168.123.46","192.168.123.17","TCP","74","49962  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1638847977 TSecr=0 WS=128"
"76","4.065539","192.168.123.17","192.168.123.46","TCP","74","666  >  49962 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=179158369 TSecr=1638847977 WS=128"
"77","4.065570","192.168.123.46","192.168.123.17","TCP","66","49962  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1638847978 TSecr=179158369"
"78","4.065823","192.168.123.46","192.168.123.17","TLSv1.3","353","Client Hello"
"79","4.065878","192.168.123.17","192.168.123.46","TCP","66","666  >  49962 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=179158369 TSecr=1638847978"
"80","4.067197","192.168.123.17","192.168.123.46","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"81","4.067228","192.168.123.46","192.168.123.17","TCP","66","49962  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1638847980 TSecr=179158371"
"84","4.071850","192.168.123.47","192.168.123.17","TCP","74","52354  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2198303267 TSecr=0 WS=128"
"85","4.071879","192.168.123.17","192.168.123.47","TCP","74","666  >  52354 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1723698556 TSecr=2198303267 WS=128"
"86","4.071907","192.168.123.47","192.168.123.17","TCP","66","52354  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2198303267 TSecr=1723698556"
"87","4.072124","192.168.123.47","192.168.123.17","TLSv1.3","353","Client Hello"
"88","4.072179","192.168.123.17","192.168.123.47","TCP","66","666  >  52354 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1723698557 TSecr=2198303268"
"89","4.073323","192.168.123.17","192.168.123.47","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"90","4.073388","192.168.123.47","192.168.123.17","TCP","66","52354  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2198303269 TSecr=1723698558"
"91","4.074244","192.168.123.46","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"92","4.074277","192.168.123.17","192.168.123.46","TCP","66","666  >  49962 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=179158378 TSecr=1638847987"
"93","4.074749","192.168.123.17","192.168.123.46","TLSv1.3","769","Application Data"
"94","4.074911","192.168.123.46","192.168.123.17","TCP","66","49962  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1638847987 TSecr=179158378"
"95","4.074920","192.168.123.17","192.168.123.46","TLSv1.3","769","Application Data"
"96","4.074950","192.168.123.46","192.168.123.17","TCP","66","49962  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=1638847987 TSecr=179158378"
"97","4.075280","192.168.123.47","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"98","4.075321","192.168.123.17","192.168.123.47","TCP","66","666  >  52354 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1723698560 TSecr=2198303271"
"99","4.076174","192.168.123.17","192.168.123.47","TLSv1.3","769","Application Data"
"100","4.076219","192.168.123.47","192.168.123.17","TCP","66","52354  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2198303272 TSecr=1723698561"
"101","4.076416","192.168.123.17","192.168.123.47","TLSv1.3","769","Application Data"
"102","4.076449","192.168.123.47","192.168.123.17","TCP","66","52354  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2198303272 TSecr=1723698561"
"107","4.084232","192.168.123.45","192.168.123.17","TCP","74","58510  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=245887131 TSecr=0 WS=128"
"108","4.084232","192.168.123.11","192.168.123.17","TCP","74","43344  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3754954006 TSecr=0 WS=128"
"109","4.084267","192.168.123.17","192.168.123.45","TCP","74","666  >  58510 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2823024911 TSecr=245887131 WS=128"
"110","4.084267","192.168.123.17","192.168.123.11","TCP","74","666  >  43344 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4120955528 TSecr=3754954006 WS=128"
"111","4.084297","192.168.123.45","192.168.123.17","TCP","66","58510  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=245887132 TSecr=2823024911"
"112","4.084297","192.168.123.11","192.168.123.17","TCP","66","43344  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3754954007 TSecr=4120955528"
"113","4.084541","192.168.123.11","192.168.123.17","TLSv1.3","353","Client Hello"
"114","4.084572","192.168.123.45","192.168.123.17","TLSv1.3","353","Client Hello"
"115","4.084629","192.168.123.17","192.168.123.11","TCP","66","666  >  43344 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4120955528 TSecr=3754954007"
"116","4.084634","192.168.123.17","192.168.123.45","TCP","66","666  >  58510 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2823024911 TSecr=245887132"
"119","4.085488","192.168.123.35","192.168.123.17","TCP","74","57826  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3630798064 TSecr=0 WS=128"
"120","4.085533","192.168.123.17","192.168.123.35","TCP","74","666  >  57826 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2368273478 TSecr=3630798064 WS=128"
"121","4.085576","192.168.123.35","192.168.123.17","TCP","66","57826  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3630798065 TSecr=2368273478"
"122","4.085794","192.168.123.17","192.168.123.45","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"123","4.085839","192.168.123.45","192.168.123.17","TCP","66","58510  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=245887133 TSecr=2823024912"
"124","4.085875","192.168.123.35","192.168.123.17","TLSv1.3","353","Client Hello"
"125","4.085944","192.168.123.17","192.168.123.35","TCP","66","666  >  57826 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2368273478 TSecr=3630798065"
"126","4.086210","192.168.123.17","192.168.123.11","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"127","4.086252","192.168.123.11","192.168.123.17","TCP","66","43344  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3754954009 TSecr=4120955530"
"128","4.087764","192.168.123.17","192.168.123.35","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"129","4.087801","192.168.123.35","192.168.123.17","TCP","66","57826  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3630798067 TSecr=2368273480"
"132","4.088296","192.168.123.59","192.168.123.17","TCP","74","40970  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=160395748 TSecr=0 WS=128"
"133","4.088329","192.168.123.17","192.168.123.59","TCP","74","666  >  40970 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3803611263 TSecr=160395748 WS=128"
"134","4.088358","192.168.123.59","192.168.123.17","TCP","66","40970  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=160395749 TSecr=3803611263"
"135","4.088563","192.168.123.59","192.168.123.17","TLSv1.3","353","Client Hello"
"136","4.088624","192.168.123.17","192.168.123.59","TCP","66","666  >  40970 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3803611263 TSecr=160395749"
"137","4.088683","192.168.123.45","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"138","4.088722","192.168.123.17","192.168.123.45","TCP","66","666  >  58510 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2823024915 TSecr=245887136"
"140","4.089378","192.168.123.17","192.168.123.45","TLSv1.3","769","Application Data"
"142","4.089419","192.168.123.45","192.168.123.17","TCP","66","58510  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=245887137 TSecr=2823024916"
"143","4.089420","192.168.123.11","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"144","4.089424","192.168.123.41","192.168.123.17","TCP","74","40274  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3127828445 TSecr=0 WS=128"
"145","4.089432","192.168.123.17","192.168.123.59","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"146","4.089458","192.168.123.17","192.168.123.11","TCP","66","666  >  43344 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4120955533 TSecr=3754954012"
"147","4.089459","192.168.123.17","192.168.123.41","TCP","74","666  >  40274 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2765385043 TSecr=3127828445 WS=128"
"148","4.089479","192.168.123.59","192.168.123.17","TCP","66","40970  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=160395750 TSecr=3803611264"
"149","4.089499","192.168.123.41","192.168.123.17","TCP","66","40274  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3127828446 TSecr=2765385043"
"150","4.089611","192.168.123.17","192.168.123.45","TLSv1.3","769","Application Data"
"151","4.089642","192.168.123.45","192.168.123.17","TCP","66","58510  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=245887137 TSecr=2823024916"
"152","4.089708","192.168.123.41","192.168.123.17","TLSv1.3","353","Client Hello"
"153","4.089765","192.168.123.17","192.168.123.41","TCP","66","666  >  40274 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2765385043 TSecr=3127828446"
"154","4.090087","192.168.123.17","192.168.123.11","TLSv1.3","769","Application Data"
"155","4.090133","192.168.123.35","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"156","4.090137","192.168.123.11","192.168.123.17","TCP","66","43344  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3754954013 TSecr=4120955534"
"157","4.090173","192.168.123.17","192.168.123.35","TCP","66","666  >  57826 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2368273483 TSecr=3630798070"
"158","4.090314","192.168.123.17","192.168.123.11","TLSv1.3","769","Application Data"
"159","4.090344","192.168.123.11","192.168.123.17","TCP","66","43344  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3754954013 TSecr=4120955534"
"160","4.090490","192.168.123.17","192.168.123.41","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"161","4.090532","192.168.123.41","192.168.123.17","TCP","66","40274  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3127828447 TSecr=2765385044"
"162","4.090571","192.168.123.59","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"163","4.090579","192.168.123.17","192.168.123.35","TLSv1.3","769","Application Data"
"164","4.090603","192.168.123.17","192.168.123.59","TCP","66","666  >  40970 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3803611265 TSecr=160395751"
"165","4.090619","192.168.123.35","192.168.123.17","TCP","66","57826  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3630798070 TSecr=2368273483"
"166","4.090734","192.168.123.17","192.168.123.35","TLSv1.3","769","Application Data"
"167","4.090764","192.168.123.35","192.168.123.17","TCP","66","57826  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3630798070 TSecr=2368273483"
"168","4.091010","192.168.123.17","192.168.123.59","TLSv1.3","769","Application Data"
"169","4.091043","192.168.123.59","192.168.123.17","TCP","66","40970  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=160395752 TSecr=3803611266"
"170","4.091150","192.168.123.17","192.168.123.59","TLSv1.3","769","Application Data"
"171","4.091171","192.168.123.59","192.168.123.17","TCP","66","40970  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=160395752 TSecr=3803611266"
"172","4.091616","192.168.123.41","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"173","4.091649","192.168.123.17","192.168.123.41","TCP","66","666  >  40274 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2765385045 TSecr=3127828448"
"174","4.092126","192.168.123.17","192.168.123.41","TLSv1.3","769","Application Data"
"175","4.092158","192.168.123.41","192.168.123.17","TCP","66","40274  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3127828449 TSecr=2765385046"
"176","4.092277","192.168.123.17","192.168.123.41","TLSv1.3","769","Application Data"
"177","4.092298","192.168.123.41","192.168.123.17","TCP","66","40274  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3127828449 TSecr=2765385046"
"180","4.093189","192.168.123.13","192.168.123.17","TCP","74","48962  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=188771137 TSecr=0 WS=128"
"181","4.093219","192.168.123.17","192.168.123.13","TCP","74","666  >  48962 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1223347689 TSecr=188771137 WS=128"
"182","4.093277","192.168.123.13","192.168.123.17","TCP","66","48962  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=188771138 TSecr=1223347689"
"183","4.093534","192.168.123.13","192.168.123.17","TLSv1.3","353","Client Hello"
"184","4.093586","192.168.123.17","192.168.123.13","TCP","66","666  >  48962 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1223347689 TSecr=188771138"
"185","4.094496","192.168.123.17","192.168.123.13","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"186","4.094524","192.168.123.13","192.168.123.17","TCP","66","48962  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=188771139 TSecr=1223347690"
"187","4.096728","192.168.123.13","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"188","4.096761","192.168.123.17","192.168.123.13","TCP","66","666  >  48962 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1223347692 TSecr=188771141"
"189","4.097208","192.168.123.17","192.168.123.13","TLSv1.3","769","Application Data"
"190","4.097302","192.168.123.13","192.168.123.17","TCP","66","48962  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=188771142 TSecr=1223347693"
"191","4.097313","192.168.123.17","192.168.123.13","TLSv1.3","769","Application Data"
"192","4.097335","192.168.123.13","192.168.123.17","TCP","66","48962  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=188771142 TSecr=1223347693"
"195","4.107970","192.168.123.16","192.168.123.17","TCP","74","40020  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=849330497 TSecr=0 WS=128"
"196","4.108001","192.168.123.17","192.168.123.16","TCP","74","666  >  40020 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1554786999 TSecr=849330497 WS=128"
"197","4.108027","192.168.123.16","192.168.123.17","TCP","66","40020  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=849330499 TSecr=1554786999"
"198","4.108271","192.168.123.16","192.168.123.17","TLSv1.3","353","Client Hello"
"199","4.108376","192.168.123.17","192.168.123.16","TCP","66","666  >  40020 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1554786999 TSecr=849330499"
"200","4.109319","192.168.123.17","192.168.123.16","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"201","4.109384","192.168.123.16","192.168.123.17","TCP","66","40020  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=849330500 TSecr=1554787000"
"202","4.114823","192.168.123.16","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"203","4.114870","192.168.123.17","192.168.123.16","TCP","66","666  >  40020 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1554787005 TSecr=849330505"
"204","4.115647","192.168.123.17","192.168.123.16","TLSv1.3","769","Application Data"
"205","4.115681","192.168.123.16","192.168.123.17","TCP","66","40020  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=849330506 TSecr=1554787006"
"206","4.115882","192.168.123.17","192.168.123.16","TLSv1.3","769","Application Data"
"207","4.115913","192.168.123.16","192.168.123.17","TCP","66","40020  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=849330506 TSecr=1554787006"
"210","4.122698","192.168.123.10","192.168.123.17","TCP","74","39108  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=375231017 TSecr=0 WS=128"
"211","4.122747","192.168.123.17","192.168.123.10","TCP","74","666  >  39108 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1521100579 TSecr=375231017 WS=128"
"212","4.122792","192.168.123.10","192.168.123.17","TCP","66","39108  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=375231018 TSecr=1521100579"
"213","4.123196","192.168.123.10","192.168.123.17","TLSv1.3","353","Client Hello"
"214","4.123310","192.168.123.17","192.168.123.10","TCP","66","666  >  39108 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1521100580 TSecr=375231019"
"215","4.124165","192.168.123.17","192.168.123.10","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"216","4.124232","192.168.123.10","192.168.123.17","TCP","66","39108  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=375231020 TSecr=1521100581"
"217","4.125574","192.168.123.10","192.168.123.17","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"218","4.125605","192.168.123.17","192.168.123.10","TCP","66","666  >  39108 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1521100582 TSecr=375231021"
"219","4.126039","192.168.123.17","192.168.123.10","TLSv1.3","769","Application Data"
"220","4.126138","192.168.123.17","192.168.123.10","TLSv1.3","769","Application Data"
"221","4.126211","192.168.123.10","192.168.123.17","TCP","66","39108  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=375231022 TSecr=1521100583"
"222","4.126234","192.168.123.10","192.168.123.17","TCP","66","39108  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=375231022 TSecr=1521100583"
"225","4.138708","192.168.123.8","192.168.123.17","TCP","74","57884  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3890454295 TSecr=0 WS=128"
"226","4.138751","192.168.123.17","192.168.123.8","TCP","74","666  >  57884 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=477534708 TSecr=3890454295 WS=128"
