"No.","Time","Source","Destination","Protocol","Length","Info"
"27","0.040482","192.168.123.6","192.168.123.2","TLSv1.3","769","Application Data"
"28","0.040503","192.168.123.2","192.168.123.6","TCP","66","60618  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1428706100 TSecr=4096830040"
"29","0.040597","192.168.123.6","192.168.123.2","TLSv1.3","769","Application Data"
"30","0.040609","192.168.123.2","192.168.123.6","TCP","66","60618  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1428706100 TSecr=4096830040"
"33","0.060586","192.168.123.13","192.168.123.6","TCP","74","44188  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4030017494 TSecr=0 WS=128"
"34","0.060625","192.168.123.6","192.168.123.13","TCP","74","666  >  44188 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1674840843 TSecr=4030017494 WS=128"
"35","0.060644","192.168.123.13","192.168.123.6","TCP","66","44188  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4030017494 TSecr=1674840843"
"36","0.060889","192.168.123.13","192.168.123.6","TLSv1.3","353","Client Hello"
"37","0.060936","192.168.123.6","192.168.123.13","TCP","66","666  >  44188 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1674840843 TSecr=4030017494"
"38","0.062310","192.168.123.6","192.168.123.13","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"39","0.062369","192.168.123.13","192.168.123.6","TCP","66","44188  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4030017496 TSecr=1674840845"
"40","0.068246","192.168.123.13","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"41","0.068269","192.168.123.6","192.168.123.13","TCP","66","666  >  44188 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1674840851 TSecr=4030017501"
"42","0.068792","192.168.123.6","192.168.123.13","TLSv1.3","769","Application Data"
"43","0.068884","192.168.123.6","192.168.123.13","TLSv1.3","769","Application Data"
"44","0.068948","192.168.123.13","192.168.123.6","TCP","66","44188  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4030017502 TSecr=1674840851"
"45","0.068964","192.168.123.13","192.168.123.6","TCP","66","44188  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=4030017502 TSecr=1674840851"
"48","0.073180","192.168.123.14","192.168.123.6","TCP","74","52168  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1139256509 TSecr=0 WS=128"
"49","0.073218","192.168.123.6","192.168.123.14","TCP","74","666  >  52168 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=907886318 TSecr=1139256509 WS=128"
"50","0.073250","192.168.123.14","192.168.123.6","TCP","66","52168  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1139256510 TSecr=907886318"
"51","0.073514","192.168.123.14","192.168.123.6","TLSv1.3","353","Client Hello"
"52","0.073572","192.168.123.6","192.168.123.14","TCP","66","666  >  52168 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=907886319 TSecr=1139256510"
"53","0.074424","192.168.123.6","192.168.123.14","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"54","0.074451","192.168.123.14","192.168.123.6","TCP","66","52168  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1139256511 TSecr=907886320"
"55","0.075805","192.168.123.14","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"56","0.075826","192.168.123.6","192.168.123.14","TCP","66","666  >  52168 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=907886321 TSecr=1139256512"
"57","0.076597","192.168.123.6","192.168.123.14","TLSv1.3","769","Application Data"
"58","0.076623","192.168.123.14","192.168.123.6","TCP","66","52168  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1139256513 TSecr=907886322"
"59","0.076790","192.168.123.6","192.168.123.14","TLSv1.3","769","Application Data"
"60","0.076817","192.168.123.14","192.168.123.6","TCP","66","52168  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1139256513 TSecr=907886322"
"63","0.078946","192.168.123.3","192.168.123.6","TCP","74","38728  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=79455078 TSecr=0 WS=128"
"64","0.078979","192.168.123.6","192.168.123.3","TCP","74","666  >  38728 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=891837578 TSecr=79455078 WS=128"
"65","0.079012","192.168.123.3","192.168.123.6","TCP","66","38728  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=79455078 TSecr=891837578"
"66","0.079372","192.168.123.3","192.168.123.6","TLSv1.3","353","Client Hello"
"67","0.079439","192.168.123.6","192.168.123.3","TCP","66","666  >  38728 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=891837579 TSecr=79455079"
"68","0.080764","192.168.123.6","192.168.123.3","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"69","0.080791","192.168.123.3","192.168.123.6","TCP","66","38728  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=79455080 TSecr=891837580"
"70","0.082616","192.168.123.3","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"71","0.082646","192.168.123.6","192.168.123.3","TCP","66","666  >  38728 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=891837582 TSecr=79455082"
"72","0.083039","192.168.123.6","192.168.123.3","TLSv1.3","769","Application Data"
"73","0.083062","192.168.123.3","192.168.123.6","TCP","66","38728  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=79455082 TSecr=891837582"
"74","0.083157","192.168.123.6","192.168.123.3","TLSv1.3","769","Application Data"
"75","0.083169","192.168.123.3","192.168.123.6","TCP","66","38728  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=79455082 TSecr=891837582"
"78","0.084871","192.168.123.25","192.168.123.6","TCP","74","34266  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1661378150 TSecr=0 WS=128"
"79","0.084910","192.168.123.6","192.168.123.25","TCP","74","666  >  34266 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4173262581 TSecr=1661378150 WS=128"
"80","0.084930","192.168.123.25","192.168.123.6","TCP","66","34266  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1661378150 TSecr=4173262581"
"81","0.085154","192.168.123.25","192.168.123.6","TLSv1.3","353","Client Hello"
"82","0.085206","192.168.123.6","192.168.123.25","TCP","66","666  >  34266 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4173262581 TSecr=1661378150"
"83","0.086078","192.168.123.6","192.168.123.25","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"84","0.086105","192.168.123.25","192.168.123.6","TCP","66","34266  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1661378151 TSecr=4173262582"
"85","0.087756","192.168.123.25","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"86","0.087778","192.168.123.6","192.168.123.25","TCP","66","666  >  34266 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4173262584 TSecr=1661378153"
"87","0.088391","192.168.123.6","192.168.123.25","TLSv1.3","769","Application Data"
"88","0.088413","192.168.123.25","192.168.123.6","TCP","66","34266  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1661378154 TSecr=4173262585"
"89","0.088530","192.168.123.6","192.168.123.25","TLSv1.3","769","Application Data"
"90","0.088563","192.168.123.25","192.168.123.6","TCP","66","34266  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1661378154 TSecr=4173262585"
"93","0.097825","192.168.123.23","192.168.123.6","TCP","74","37212  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2298767125 TSecr=0 WS=128"
"94","0.097853","192.168.123.6","192.168.123.23","TCP","74","666  >  37212 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4285214366 TSecr=2298767125 WS=128"
"95","0.097877","192.168.123.23","192.168.123.6","TCP","66","37212  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2298767125 TSecr=4285214366"
"96","0.098158","192.168.123.23","192.168.123.6","TLSv1.3","353","Client Hello"
"97","0.098230","192.168.123.6","192.168.123.23","TCP","66","666  >  37212 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4285214366 TSecr=2298767125"
"100","0.099698","192.168.123.10","192.168.123.6","TCP","74","44976  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=120742452 TSecr=0 WS=128"
"101","0.099721","192.168.123.6","192.168.123.10","TCP","74","666  >  44976 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1545693595 TSecr=120742452 WS=128"
"102","0.099742","192.168.123.10","192.168.123.6","TCP","66","44976  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=120742452 TSecr=1545693595"
"103","0.099823","192.168.123.6","192.168.123.23","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"104","0.099862","192.168.123.23","192.168.123.6","TCP","66","37212  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2298767127 TSecr=4285214368"
"105","0.099967","192.168.123.10","192.168.123.6","TLSv1.3","353","Client Hello"
"106","0.100020","192.168.123.6","192.168.123.10","TCP","66","666  >  44976 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1545693595 TSecr=120742452"
"109","0.101111","192.168.123.26","192.168.123.6","TCP","74","35612  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4005040038 TSecr=0 WS=128"
"110","0.101124","192.168.123.6","192.168.123.10","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"111","0.101135","192.168.123.6","192.168.123.26","TCP","74","666  >  35612 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1792074593 TSecr=4005040038 WS=128"
"112","0.101156","192.168.123.26","192.168.123.6","TCP","66","35612  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4005040038 TSecr=1792074593"
"113","0.101167","192.168.123.10","192.168.123.6","TCP","66","44976  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=120742453 TSecr=1545693596"
"114","0.101358","192.168.123.26","192.168.123.6","TLSv1.3","353","Client Hello"
"115","0.101405","192.168.123.6","192.168.123.26","TCP","66","666  >  35612 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1792074594 TSecr=4005040039"
"116","0.102583","192.168.123.6","192.168.123.26","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"117","0.102619","192.168.123.26","192.168.123.6","TCP","66","35612  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4005040040 TSecr=1792074595"
"118","0.102717","192.168.123.23","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"119","0.102745","192.168.123.6","192.168.123.23","TCP","66","666  >  37212 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4285214371 TSecr=2298767130"
"123","0.103035","192.168.123.19","192.168.123.6","TCP","74","49488  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4167847210 TSecr=0 WS=128"
"124","0.103071","192.168.123.6","192.168.123.19","TCP","74","666  >  49488 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3090136304 TSecr=4167847210 WS=128"
"126","0.103104","192.168.123.19","192.168.123.6","TCP","66","49488  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4167847210 TSecr=3090136304"
"127","0.103120","192.168.123.15","192.168.123.6","TCP","74","38050  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=446768237 TSecr=0 WS=128"
"128","0.103145","192.168.123.6","192.168.123.15","TCP","74","666  >  38050 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2877577934 TSecr=446768237 WS=128"
"129","0.103173","192.168.123.15","192.168.123.6","TCP","66","38050  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=446768237 TSecr=2877577934"
"130","0.103315","192.168.123.6","192.168.123.23","TLSv1.3","769","Application Data"
"131","0.103386","192.168.123.19","192.168.123.6","TLSv1.3","353","Client Hello"
"132","0.103468","192.168.123.6","192.168.123.19","TCP","66","666  >  49488 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3090136305 TSecr=4167847211"
"133","0.103474","192.168.123.15","192.168.123.6","TLSv1.3","353","Client Hello"
"134","0.103524","192.168.123.6","192.168.123.15","TCP","66","666  >  38050 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2877577935 TSecr=446768238"
"135","0.103525","192.168.123.23","192.168.123.6","TCP","66","37212  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2298767131 TSecr=4285214372"
"136","0.103541","192.168.123.6","192.168.123.23","TLSv1.3","769","Application Data"
"137","0.103565","192.168.123.23","192.168.123.6","TCP","66","37212  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=2298767131 TSecr=4285214372"
"138","0.104265","192.168.123.10","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"139","0.104295","192.168.123.6","192.168.123.10","TCP","66","666  >  44976 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1545693600 TSecr=120742457"
"140","0.104301","192.168.123.6","192.168.123.19","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"141","0.104330","192.168.123.19","192.168.123.6","TCP","66","49488  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4167847212 TSecr=3090136306"
"142","0.104485","192.168.123.6","192.168.123.15","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"143","0.104509","192.168.123.15","192.168.123.6","TCP","66","38050  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=446768239 TSecr=2877577936"
"144","0.104761","192.168.123.6","192.168.123.10","TLSv1.3","769","Application Data"
"145","0.104864","192.168.123.6","192.168.123.10","TLSv1.3","769","Application Data"
"146","0.104881","192.168.123.10","192.168.123.6","TCP","66","44976  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=120742457 TSecr=1545693600"
"147","0.104910","192.168.123.10","192.168.123.6","TCP","66","44976  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=120742457 TSecr=1545693600"
"148","0.105106","192.168.123.26","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"149","0.105134","192.168.123.6","192.168.123.26","TCP","66","666  >  35612 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1792074597 TSecr=4005040042"
"150","0.105768","192.168.123.6","192.168.123.26","TLSv1.3","769","Application Data"
"151","0.105792","192.168.123.26","192.168.123.6","TCP","66","35612  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4005040043 TSecr=1792074598"
"152","0.105914","192.168.123.6","192.168.123.26","TLSv1.3","769","Application Data"
"153","0.105927","192.168.123.26","192.168.123.6","TCP","66","35612  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4005040043 TSecr=1792074598"
"154","0.106138","192.168.123.15","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"155","0.106173","192.168.123.6","192.168.123.15","TCP","66","666  >  38050 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2877577937 TSecr=446768240"
"156","0.106181","192.168.123.19","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"157","0.106212","192.168.123.6","192.168.123.19","TCP","66","666  >  49488 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3090136307 TSecr=4167847213"
"158","0.106916","192.168.123.6","192.168.123.15","TLSv1.3","769","Application Data"
"159","0.106947","192.168.123.15","192.168.123.6","TCP","66","38050  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=446768241 TSecr=2877577938"
"160","0.106954","192.168.123.6","192.168.123.19","TLSv1.3","769","Application Data"
"161","0.106997","192.168.123.19","192.168.123.6","TCP","66","49488  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4167847214 TSecr=3090136308"
"162","0.107125","192.168.123.6","192.168.123.15","TLSv1.3","769","Application Data"
"163","0.107133","192.168.123.6","192.168.123.19","TLSv1.3","769","Application Data"
"164","0.107143","192.168.123.15","192.168.123.6","TCP","66","38050  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=446768241 TSecr=2877577938"
"165","0.107150","192.168.123.19","192.168.123.6","TCP","66","49488  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4167847214 TSecr=3090136308"
"168","0.109597","192.168.123.16","192.168.123.6","TCP","74","33484  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2081142184 TSecr=0 WS=128"
"169","0.109623","192.168.123.6","192.168.123.16","TCP","74","666  >  33484 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2428880713 TSecr=2081142184 WS=128"
"170","0.109645","192.168.123.16","192.168.123.6","TCP","66","33484  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2081142184 TSecr=2428880713"
"171","0.109929","192.168.123.16","192.168.123.6","TLSv1.3","353","Client Hello"
"172","0.109980","192.168.123.6","192.168.123.16","TCP","66","666  >  33484 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2428880713 TSecr=2081142184"
"173","0.110811","192.168.123.6","192.168.123.16","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"174","0.110864","192.168.123.16","192.168.123.6","TCP","66","33484  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2081142185 TSecr=2428880714"
"175","0.112192","192.168.123.16","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"176","0.112213","192.168.123.6","192.168.123.16","TCP","66","666  >  33484 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2428880715 TSecr=2081142186"
"177","0.112964","192.168.123.6","192.168.123.16","TLSv1.3","769","Application Data"
"178","0.112998","192.168.123.16","192.168.123.6","TCP","66","33484  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2081142187 TSecr=2428880716"
"179","0.113117","192.168.123.6","192.168.123.16","TLSv1.3","769","Application Data"
"180","0.113130","192.168.123.16","192.168.123.6","TCP","66","33484  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2081142187 TSecr=2428880716"
"183","0.118550","192.168.123.11","192.168.123.6","TCP","74","52972  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3367144156 TSecr=0 WS=128"
"184","0.118571","192.168.123.6","192.168.123.11","TCP","74","666  >  52972 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2723759667 TSecr=3367144156 WS=128"
"185","0.118590","192.168.123.11","192.168.123.6","TCP","66","52972  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3367144156 TSecr=2723759667"
"186","0.118838","192.168.123.11","192.168.123.6","TLSv1.3","353","Client Hello"
"187","0.118906","192.168.123.6","192.168.123.11","TCP","66","666  >  52972 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2723759667 TSecr=3367144156"
"188","0.119927","192.168.123.6","192.168.123.11","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"189","0.119956","192.168.123.11","192.168.123.6","TCP","66","52972  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3367144157 TSecr=2723759668"
"190","0.124660","192.168.123.11","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"191","0.124679","192.168.123.6","192.168.123.11","TCP","66","666  >  52972 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2723759673 TSecr=3367144162"
"192","0.125168","192.168.123.6","192.168.123.11","TLSv1.3","769","Application Data"
"193","0.125188","192.168.123.11","192.168.123.6","TCP","66","52972  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3367144162 TSecr=2723759673"
"194","0.125278","192.168.123.6","192.168.123.11","TLSv1.3","769","Application Data"
"195","0.125290","192.168.123.11","192.168.123.6","TCP","66","52972  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3367144163 TSecr=2723759674"
"198","0.137599","192.168.123.24","192.168.123.6","TCP","74","43324  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1107173218 TSecr=0 WS=128"
"199","0.137633","192.168.123.6","192.168.123.24","TCP","74","666  >  43324 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2004878983 TSecr=1107173218 WS=128"
"200","0.137683","192.168.123.24","192.168.123.6","TCP","66","43324  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1107173218 TSecr=2004878983"
"201","0.137926","192.168.123.24","192.168.123.6","TLSv1.3","353","Client Hello"
"202","0.138017","192.168.123.6","192.168.123.24","TCP","66","666  >  43324 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2004878983 TSecr=1107173218"
"203","0.139057","192.168.123.6","192.168.123.24","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"204","0.139124","192.168.123.24","192.168.123.6","TCP","66","43324  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1107173219 TSecr=2004878984"
"207","0.142739","192.168.123.8","192.168.123.6","TCP","74","50606  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2928067524 TSecr=0 WS=128"
"208","0.142763","192.168.123.6","192.168.123.8","TCP","74","666  >  50606 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1153689480 TSecr=2928067524 WS=128"
"209","0.142784","192.168.123.8","192.168.123.6","TCP","66","50606  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2928067524 TSecr=1153689480"
"210","0.142987","192.168.123.8","192.168.123.6","TLSv1.3","353","Client Hello"
"211","0.143043","192.168.123.6","192.168.123.8","TCP","66","666  >  50606 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1153689480 TSecr=2928067524"
"212","0.144448","192.168.123.6","192.168.123.8","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"213","0.144476","192.168.123.8","192.168.123.6","TCP","66","50606  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2928067526 TSecr=1153689482"
"214","0.146482","192.168.123.24","192.168.123.6","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
