"No.","Time","Source","Destination","Protocol","Length","Info"
"74","0.044961","192.168.123.64","192.168.123.46","TCP","66","53308  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2361221031 TSecr=1728735415"
"75","0.044985","192.168.123.64","192.168.123.46","TCP","66","53308  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2361221031 TSecr=1728735415"
"78","0.046719","192.168.123.21","192.168.123.46","TCP","74","35442  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2892470585 TSecr=0 WS=128"
"79","0.046761","192.168.123.46","192.168.123.21","TCP","74","666  >  35442 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=911501761 TSecr=2892470585 WS=128"
"80","0.046786","192.168.123.21","192.168.123.46","TCP","66","35442  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2892470586 TSecr=911501761"
"81","0.046959","192.168.123.21","192.168.123.46","TLSv1.3","353","Client Hello"
"82","0.047052","192.168.123.46","192.168.123.21","TCP","66","666  >  35442 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=911501761 TSecr=2892470586"
"83","0.048146","192.168.123.46","192.168.123.21","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"84","0.048174","192.168.123.21","192.168.123.46","TCP","66","35442  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2892470587 TSecr=911501762"
"85","0.050965","192.168.123.21","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"86","0.050995","192.168.123.46","192.168.123.21","TCP","66","666  >  35442 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=911501765 TSecr=2892470590"
"87","0.051579","192.168.123.46","192.168.123.21","TLSv1.3","769","Application Data"
"88","0.051610","192.168.123.21","192.168.123.46","TCP","66","35442  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2892470591 TSecr=911501766"
"89","0.051750","192.168.123.46","192.168.123.21","TLSv1.3","769","Application Data"
"90","0.051780","192.168.123.21","192.168.123.46","TCP","66","35442  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2892470591 TSecr=911501766"
"93","0.063844","192.168.123.59","192.168.123.46","TCP","74","35508  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4242393336 TSecr=0 WS=128"
"94","0.063879","192.168.123.46","192.168.123.59","TCP","74","666  >  35508 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2088276857 TSecr=4242393336 WS=128"
"95","0.063908","192.168.123.59","192.168.123.46","TCP","66","35508  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4242393337 TSecr=2088276857"
"96","0.064190","192.168.123.59","192.168.123.46","TLSv1.3","353","Client Hello"
"97","0.064265","192.168.123.46","192.168.123.59","TCP","66","666  >  35508 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2088276857 TSecr=4242393337"
"98","0.065167","192.168.123.46","192.168.123.59","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"99","0.065206","192.168.123.59","192.168.123.46","TCP","66","35508  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4242393338 TSecr=2088276858"
"100","0.067164","192.168.123.59","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"101","0.067209","192.168.123.46","192.168.123.59","TCP","66","666  >  35508 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2088276860 TSecr=4242393340"
"102","0.067708","192.168.123.46","192.168.123.59","TLSv1.3","769","Application Data"
"103","0.067821","192.168.123.46","192.168.123.59","TLSv1.3","769","Application Data"
"104","0.067902","192.168.123.59","192.168.123.46","TCP","66","35508  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4242393341 TSecr=2088276861"
"105","0.067925","192.168.123.59","192.168.123.46","TCP","66","35508  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=4242393341 TSecr=2088276861"
"108","0.070002","192.168.123.39","192.168.123.46","TCP","74","53848  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3581445173 TSecr=0 WS=128"
"109","0.070038","192.168.123.46","192.168.123.39","TCP","74","666  >  53848 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3070183253 TSecr=3581445173 WS=128"
"110","0.070067","192.168.123.39","192.168.123.46","TCP","66","53848  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3581445174 TSecr=3070183253"
"111","0.070327","192.168.123.39","192.168.123.46","TLSv1.3","353","Client Hello"
"112","0.070390","192.168.123.46","192.168.123.39","TCP","66","666  >  53848 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3070183253 TSecr=3581445174"
"113","0.071134","192.168.123.46","192.168.123.39","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"114","0.071163","192.168.123.39","192.168.123.46","TCP","66","53848  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3581445175 TSecr=3070183254"
"115","0.072406","192.168.123.39","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"116","0.072436","192.168.123.46","192.168.123.39","TCP","66","666  >  53848 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3070183255 TSecr=3581445176"
"117","0.072976","192.168.123.46","192.168.123.39","TLSv1.3","769","Application Data"
"118","0.073009","192.168.123.39","192.168.123.46","TCP","66","53848  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3581445177 TSecr=3070183256"
"119","0.073135","192.168.123.46","192.168.123.39","TLSv1.3","769","Application Data"
"120","0.073157","192.168.123.39","192.168.123.46","TCP","66","53848  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3581445177 TSecr=3070183256"
"123","0.081227","192.168.123.27","192.168.123.46","TCP","74","34394  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3048200743 TSecr=0 WS=128"
"124","0.081285","192.168.123.46","192.168.123.27","TCP","74","666  >  34394 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1228699822 TSecr=3048200743 WS=128"
"125","0.081332","192.168.123.27","192.168.123.46","TCP","66","34394  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3048200744 TSecr=1228699822"
"126","0.081577","192.168.123.27","192.168.123.46","TLSv1.3","353","Client Hello"
"127","0.081640","192.168.123.46","192.168.123.27","TCP","66","666  >  34394 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1228699823 TSecr=3048200745"
"128","0.082492","192.168.123.46","192.168.123.27","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"129","0.082530","192.168.123.27","192.168.123.46","TCP","66","34394  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3048200745 TSecr=1228699823"
"130","0.084485","192.168.123.27","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"131","0.084536","192.168.123.46","192.168.123.27","TCP","66","666  >  34394 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1228699825 TSecr=3048200747"
"132","0.085016","192.168.123.46","192.168.123.27","TLSv1.3","769","Application Data"
"133","0.085057","192.168.123.27","192.168.123.46","TCP","66","34394  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3048200748 TSecr=1228699826"
"134","0.085189","192.168.123.46","192.168.123.27","TLSv1.3","769","Application Data"
"135","0.085222","192.168.123.27","192.168.123.46","TCP","66","34394  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3048200748 TSecr=1228699826"
"138","0.086140","192.168.123.18","192.168.123.46","TCP","74","45158  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4166840293 TSecr=0 WS=128"
"139","0.086181","192.168.123.46","192.168.123.18","TCP","74","666  >  45158 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2097234685 TSecr=4166840293 WS=128"
"140","0.086229","192.168.123.18","192.168.123.46","TCP","66","45158  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4166840294 TSecr=2097234685"
"141","0.086495","192.168.123.18","192.168.123.46","TLSv1.3","353","Client Hello"
"142","0.086559","192.168.123.46","192.168.123.18","TCP","66","666  >  45158 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2097234685 TSecr=4166840294"
"143","0.087363","192.168.123.46","192.168.123.18","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"144","0.087432","192.168.123.18","192.168.123.46","TCP","66","45158  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4166840295 TSecr=2097234686"
"145","0.090757","192.168.123.18","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"146","0.090786","192.168.123.46","192.168.123.18","TCP","66","666  >  45158 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2097234690 TSecr=4166840299"
"147","0.091278","192.168.123.46","192.168.123.18","TLSv1.3","769","Application Data"
"148","0.091417","192.168.123.46","192.168.123.18","TLSv1.3","769","Application Data"
"149","0.091523","192.168.123.18","192.168.123.46","TCP","66","45158  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4166840299 TSecr=2097234690"
"150","0.091545","192.168.123.18","192.168.123.46","TCP","66","45158  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=4166840300 TSecr=2097234690"
"153","0.104105","192.168.123.66","192.168.123.46","TCP","74","53364  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=258079747 TSecr=0 WS=128"
"154","0.104136","192.168.123.46","192.168.123.66","TCP","74","666  >  53364 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1597365401 TSecr=258079747 WS=128"
"155","0.104163","192.168.123.66","192.168.123.46","TCP","66","53364  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=258079748 TSecr=1597365401"
"156","0.104393","192.168.123.66","192.168.123.46","TLSv1.3","353","Client Hello"
"157","0.104470","192.168.123.46","192.168.123.66","TCP","66","666  >  53364 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1597365401 TSecr=258079748"
"158","0.105214","192.168.123.46","192.168.123.66","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"159","0.105245","192.168.123.66","192.168.123.46","TCP","66","53364  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=258079749 TSecr=1597365402"
"160","0.107763","192.168.123.66","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"161","0.107792","192.168.123.46","192.168.123.66","TCP","66","666  >  53364 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1597365405 TSecr=258079752"
"162","0.108231","192.168.123.46","192.168.123.66","TLSv1.3","769","Application Data"
"163","0.108260","192.168.123.66","192.168.123.46","TCP","66","53364  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=258079752 TSecr=1597365405"
"164","0.108379","192.168.123.46","192.168.123.66","TLSv1.3","769","Application Data"
"165","0.108398","192.168.123.66","192.168.123.46","TCP","66","53364  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=258079752 TSecr=1597365405"
"168","0.131355","192.168.123.47","192.168.123.46","TCP","74","41496  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=285581850 TSecr=0 WS=128"
"169","0.131392","192.168.123.46","192.168.123.47","TCP","74","666  >  41496 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=265819234 TSecr=285581850 WS=128"
"170","0.131421","192.168.123.47","192.168.123.46","TCP","66","41496  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=285581851 TSecr=265819234"
"171","0.131647","192.168.123.47","192.168.123.46","TLSv1.3","353","Client Hello"
"172","0.131713","192.168.123.46","192.168.123.47","TCP","66","666  >  41496 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=265819235 TSecr=285581852"
"173","0.132573","192.168.123.46","192.168.123.47","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"174","0.132605","192.168.123.47","192.168.123.46","TCP","66","41496  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=285581853 TSecr=265819236"
"175","0.134033","192.168.123.47","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"176","0.134078","192.168.123.46","192.168.123.47","TCP","66","666  >  41496 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=265819237 TSecr=285581854"
"177","0.134606","192.168.123.46","192.168.123.47","TLSv1.3","769","Application Data"
"178","0.134640","192.168.123.47","192.168.123.46","TCP","66","41496  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=285581855 TSecr=265819238"
"179","0.134772","192.168.123.46","192.168.123.47","TLSv1.3","769","Application Data"
"180","0.134793","192.168.123.47","192.168.123.46","TCP","66","41496  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=285581855 TSecr=265819238"
"183","0.136925","192.168.123.33","192.168.123.46","TCP","74","36878  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3941373140 TSecr=0 WS=128"
"184","0.136966","192.168.123.46","192.168.123.33","TCP","74","666  >  36878 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2855541457 TSecr=3941373140 WS=128"
"185","0.136997","192.168.123.33","192.168.123.46","TCP","66","36878  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3941373141 TSecr=2855541457"
"186","0.137262","192.168.123.33","192.168.123.46","TLSv1.3","353","Client Hello"
"187","0.137325","192.168.123.46","192.168.123.33","TCP","66","666  >  36878 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2855541457 TSecr=3941373141"
"188","0.138651","192.168.123.46","192.168.123.33","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"189","0.138711","192.168.123.33","192.168.123.46","TCP","66","36878  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3941373143 TSecr=2855541459"
"192","0.139616","192.168.123.49","192.168.123.46","TCP","74","57128  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=512040432 TSecr=0 WS=128"
"193","0.139663","192.168.123.46","192.168.123.49","TCP","74","666  >  57128 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3172278413 TSecr=512040432 WS=128"
"194","0.139705","192.168.123.49","192.168.123.46","TCP","66","57128  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=512040433 TSecr=3172278413"
"195","0.140023","192.168.123.49","192.168.123.46","TLSv1.3","353","Client Hello"
"196","0.140115","192.168.123.46","192.168.123.49","TCP","66","666  >  57128 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3172278413 TSecr=512040433"
"197","0.140617","192.168.123.33","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"198","0.140667","192.168.123.46","192.168.123.33","TCP","66","666  >  36878 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2855541461 TSecr=3941373145"
"199","0.140926","192.168.123.46","192.168.123.49","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"200","0.140975","192.168.123.49","192.168.123.46","TCP","66","57128  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=512040434 TSecr=3172278414"
"201","0.141281","192.168.123.46","192.168.123.33","TLSv1.3","769","Application Data"
"202","0.141316","192.168.123.33","192.168.123.46","TCP","66","36878  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3941373145 TSecr=2855541461"
"203","0.141492","192.168.123.46","192.168.123.33","TLSv1.3","769","Application Data"
"204","0.141524","192.168.123.33","192.168.123.46","TCP","66","36878  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3941373145 TSecr=2855541461"
"208","0.143203","192.168.123.49","192.168.123.46","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"209","0.143236","192.168.123.46","192.168.123.49","TCP","66","666  >  57128 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3172278416 TSecr=512040436"
"213","0.143383","192.168.123.37","192.168.123.46","TCP","74","35718  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2669908132 TSecr=0 WS=128"
"214","0.143413","192.168.123.14","192.168.123.46","TCP","74","58674  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2244860792 TSecr=0 WS=128"
"215","0.143417","192.168.123.46","192.168.123.37","TCP","74","666  >  35718 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=465030774 TSecr=2669908132 WS=128"
"217","0.143446","192.168.123.46","192.168.123.14","TCP","74","666  >  58674 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3470673504 TSecr=2244860792 WS=128"
"218","0.143448","192.168.123.37","192.168.123.46","TCP","66","35718  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2669908132 TSecr=465030774"
