"No.","Time","Source","Destination","Protocol","Length","Info"
"448","1.779102","192.168.123.27","192.168.123.23","TCP","66","49188  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4264170907 TSecr=1439084686"
"449","1.779232","192.168.123.23","192.168.123.27","TLSv1.3","769","Application Data"
"450","1.779255","192.168.123.27","192.168.123.23","TCP","66","49188  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4264170908 TSecr=1439084687"
"453","1.795240","192.168.123.24","192.168.123.23","TCP","74","42620  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3041504364 TSecr=0 WS=128"
"454","1.795273","192.168.123.23","192.168.123.24","TCP","74","666  >  42620 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=939607629 TSecr=3041504364 WS=128"
"455","1.795299","192.168.123.24","192.168.123.23","TCP","66","42620  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3041504365 TSecr=939607629"
"456","1.795519","192.168.123.24","192.168.123.23","TLSv1.3","353","Client Hello"
"457","1.795593","192.168.123.23","192.168.123.24","TCP","66","666  >  42620 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=939607629 TSecr=3041504365"
"458","1.796947","192.168.123.23","192.168.123.24","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"459","1.796980","192.168.123.24","192.168.123.23","TCP","66","42620  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3041504366 TSecr=939607630"
"460","1.799112","192.168.123.24","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"461","1.799189","192.168.123.23","192.168.123.24","TCP","66","666  >  42620 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=939607632 TSecr=3041504368"
"462","1.799677","192.168.123.23","192.168.123.24","TLSv1.3","769","Application Data"
"463","1.799707","192.168.123.24","192.168.123.23","TCP","66","42620  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3041504369 TSecr=939607633"
"464","1.800049","192.168.123.23","192.168.123.24","TLSv1.3","769","Application Data"
"465","1.800084","192.168.123.24","192.168.123.23","TCP","66","42620  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3041504369 TSecr=939607633"
"468","1.830509","192.168.123.44","192.168.123.23","TCP","74","54566  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=298503042 TSecr=0 WS=128"
"469","1.830578","192.168.123.23","192.168.123.44","TCP","74","666  >  54566 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2166981162 TSecr=298503042 WS=128"
"470","1.830622","192.168.123.44","192.168.123.23","TCP","66","54566  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=298503043 TSecr=2166981162"
"471","1.830998","192.168.123.44","192.168.123.23","TLSv1.3","353","Client Hello"
"472","1.831108","192.168.123.23","192.168.123.44","TCP","66","666  >  54566 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2166981162 TSecr=298503043"
"475","1.832892","192.168.123.23","192.168.123.44","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"476","1.832899","192.168.123.7","192.168.123.23","TCP","74","54094  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=9731184 TSecr=0 WS=128"
"477","1.832932","192.168.123.23","192.168.123.7","TCP","74","666  >  54094 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2291132847 TSecr=9731184 WS=128"
"478","1.832938","192.168.123.44","192.168.123.23","TCP","66","54566  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=298503045 TSecr=2166981164"
"479","1.832975","192.168.123.7","192.168.123.23","TCP","66","54094  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=9731184 TSecr=2291132847"
"480","1.833304","192.168.123.7","192.168.123.23","TLSv1.3","353","Client Hello"
"481","1.833375","192.168.123.23","192.168.123.7","TCP","66","666  >  54094 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2291132848 TSecr=9731185"
"482","1.834252","192.168.123.23","192.168.123.7","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"483","1.834283","192.168.123.7","192.168.123.23","TCP","66","54094  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=9731186 TSecr=2291132849"
"484","1.834865","192.168.123.44","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"485","1.834907","192.168.123.23","192.168.123.44","TCP","66","666  >  54566 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2166981166 TSecr=298503047"
"486","1.835783","192.168.123.23","192.168.123.44","TLSv1.3","769","Application Data"
"487","1.835833","192.168.123.44","192.168.123.23","TCP","66","54566  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=298503048 TSecr=2166981167"
"488","1.836003","192.168.123.23","192.168.123.44","TLSv1.3","769","Application Data"
"489","1.836030","192.168.123.44","192.168.123.23","TCP","66","54566  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=298503048 TSecr=2166981167"
"490","1.838463","192.168.123.7","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"491","1.838528","192.168.123.23","192.168.123.7","TCP","66","666  >  54094 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2291132853 TSecr=9731190"
"492","1.840098","192.168.123.23","192.168.123.7","TLSv1.3","769","Application Data"
"493","1.840150","192.168.123.7","192.168.123.23","TCP","66","54094  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=9731191 TSecr=2291132854"
"494","1.840339","192.168.123.23","192.168.123.7","TLSv1.3","769","Application Data"
"495","1.840366","192.168.123.7","192.168.123.23","TCP","66","54094  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=9731192 TSecr=2291132855"
"498","1.845263","192.168.123.28","192.168.123.23","TCP","74","39296  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2947274979 TSecr=0 WS=128"
"499","1.845324","192.168.123.23","192.168.123.28","TCP","74","666  >  39296 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1075577710 TSecr=2947274979 WS=128"
"500","1.845373","192.168.123.28","192.168.123.23","TCP","66","39296  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2947274980 TSecr=1075577710"
"501","1.845815","192.168.123.28","192.168.123.23","TLSv1.3","353","Client Hello"
"502","1.845922","192.168.123.23","192.168.123.28","TCP","66","666  >  39296 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1075577710 TSecr=2947274980"
"503","1.847493","192.168.123.23","192.168.123.28","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"504","1.847553","192.168.123.28","192.168.123.23","TCP","66","39296  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2947274982 TSecr=1075577712"
"505","1.849521","192.168.123.28","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"506","1.849563","192.168.123.23","192.168.123.28","TCP","66","666  >  39296 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1075577714 TSecr=2947274984"
"507","1.850442","192.168.123.23","192.168.123.28","TLSv1.3","769","Application Data"
"508","1.850482","192.168.123.28","192.168.123.23","TCP","66","39296  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2947274985 TSecr=1075577715"
"509","1.850639","192.168.123.23","192.168.123.28","TLSv1.3","769","Application Data"
"510","1.850658","192.168.123.28","192.168.123.23","TCP","66","39296  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2947274985 TSecr=1075577715"
"513","1.852444","192.168.123.9","192.168.123.23","TCP","74","60372  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258495179 TSecr=0 WS=128"
"514","1.852491","192.168.123.23","192.168.123.9","TCP","74","666  >  60372 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1819774742 TSecr=2258495179 WS=128"
"515","1.852530","192.168.123.9","192.168.123.23","TCP","66","60372  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2258495180 TSecr=1819774742"
"516","1.852970","192.168.123.9","192.168.123.23","TLSv1.3","353","Client Hello"
"517","1.853079","192.168.123.23","192.168.123.9","TCP","66","666  >  60372 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1819774742 TSecr=2258495180"
"520","1.853702","192.168.123.40","192.168.123.23","TCP","74","41598  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1393193537 TSecr=0 WS=128"
"521","1.853744","192.168.123.23","192.168.123.40","TCP","74","666  >  41598 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1201948455 TSecr=1393193537 WS=128"
"522","1.853797","192.168.123.40","192.168.123.23","TCP","66","41598  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1393193538 TSecr=1201948455"
"523","1.854146","192.168.123.40","192.168.123.23","TLSv1.3","353","Client Hello"
"524","1.854208","192.168.123.23","192.168.123.9","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"525","1.854235","192.168.123.23","192.168.123.40","TCP","66","666  >  41598 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1201948456 TSecr=1393193538"
"526","1.854250","192.168.123.9","192.168.123.23","TCP","66","60372  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2258495182 TSecr=1819774744"
"527","1.854979","192.168.123.23","192.168.123.40","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"528","1.855012","192.168.123.40","192.168.123.23","TCP","66","41598  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1393193539 TSecr=1201948456"
"529","1.856132","192.168.123.40","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"530","1.856159","192.168.123.23","192.168.123.40","TCP","66","666  >  41598 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1201948457 TSecr=1393193540"
"531","1.856792","192.168.123.23","192.168.123.40","TLSv1.3","769","Application Data"
"532","1.856844","192.168.123.40","192.168.123.23","TCP","66","41598  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1393193541 TSecr=1201948458"
"533","1.857046","192.168.123.23","192.168.123.40","TLSv1.3","769","Application Data"
"534","1.857071","192.168.123.40","192.168.123.23","TCP","66","41598  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1393193541 TSecr=1201948458"
"535","1.857471","192.168.123.9","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"536","1.857513","192.168.123.23","192.168.123.9","TCP","66","666  >  60372 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1819774747 TSecr=2258495185"
"537","1.858107","192.168.123.23","192.168.123.9","TLSv1.3","769","Application Data"
"538","1.858136","192.168.123.9","192.168.123.23","TCP","66","60372  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2258495185 TSecr=1819774747"
"539","1.858247","192.168.123.23","192.168.123.9","TLSv1.3","769","Application Data"
"540","1.858266","192.168.123.9","192.168.123.23","TCP","66","60372  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2258495186 TSecr=1819774748"
"543","1.872727","192.168.123.50","192.168.123.23","TCP","74","59126  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2557274448 TSecr=0 WS=128"
"544","1.872762","192.168.123.23","192.168.123.50","TCP","74","666  >  59126 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2748392320 TSecr=2557274448 WS=128"
"545","1.872791","192.168.123.50","192.168.123.23","TCP","66","59126  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2557274449 TSecr=2748392320"
"546","1.873092","192.168.123.50","192.168.123.23","TLSv1.3","353","Client Hello"
"547","1.873169","192.168.123.23","192.168.123.50","TCP","66","666  >  59126 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2748392320 TSecr=2557274449"
"548","1.874586","192.168.123.23","192.168.123.50","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"549","1.874636","192.168.123.50","192.168.123.23","TCP","66","59126  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2557274451 TSecr=2748392322"
"550","1.876519","192.168.123.50","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"551","1.876562","192.168.123.23","192.168.123.50","TCP","66","666  >  59126 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2748392324 TSecr=2557274453"
"552","1.877287","192.168.123.23","192.168.123.50","TLSv1.3","769","Application Data"
"553","1.877327","192.168.123.50","192.168.123.23","TCP","66","59126  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2557274454 TSecr=2748392325"
"554","1.877511","192.168.123.23","192.168.123.50","TLSv1.3","769","Application Data"
"555","1.877537","192.168.123.50","192.168.123.23","TCP","66","59126  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2557274454 TSecr=2748392325"
"558","1.887806","192.168.123.48","192.168.123.23","TCP","74","58806  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1215011387 TSecr=0 WS=128"
"559","1.887857","192.168.123.23","192.168.123.48","TCP","74","666  >  58806 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4092807276 TSecr=1215011387 WS=128"
"560","1.887898","192.168.123.48","192.168.123.23","TCP","66","58806  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1215011388 TSecr=4092807276"
"561","1.888223","192.168.123.48","192.168.123.23","TLSv1.3","353","Client Hello"
"562","1.888343","192.168.123.23","192.168.123.48","TCP","66","666  >  58806 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4092807277 TSecr=1215011389"
"563","1.889123","192.168.123.23","192.168.123.48","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"564","1.889154","192.168.123.48","192.168.123.23","TCP","66","58806  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1215011389 TSecr=4092807277"
"566","1.890480","192.168.123.48","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"567","1.890508","192.168.123.23","192.168.123.48","TCP","66","666  >  58806 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4092807279 TSecr=1215011391"
"570","1.890601","192.168.123.31","192.168.123.23","TCP","74","37698  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=517817589 TSecr=0 WS=128"
"571","1.890647","192.168.123.23","192.168.123.31","TCP","74","666  >  37698 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3717463714 TSecr=517817589 WS=128"
"572","1.890698","192.168.123.31","192.168.123.23","TCP","66","37698  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=517817590 TSecr=3717463714"
"574","1.890896","192.168.123.5","192.168.123.23","TCP","74","36570  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1956425822 TSecr=0 WS=128"
"575","1.890941","192.168.123.23","192.168.123.5","TCP","74","666  >  36570 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=556014203 TSecr=1956425822 WS=128"
"576","1.890980","192.168.123.5","192.168.123.23","TCP","66","36570  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1956425822 TSecr=556014203"
"577","1.891068","192.168.123.31","192.168.123.23","TLSv1.3","353","Client Hello"
"578","1.891158","192.168.123.23","192.168.123.31","TCP","66","666  >  37698 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3717463714 TSecr=517817590"
"579","1.891245","192.168.123.5","192.168.123.23","TLSv1.3","353","Client Hello"
"580","1.891286","192.168.123.23","192.168.123.48","TLSv1.3","769","Application Data"
"581","1.891323","192.168.123.23","192.168.123.5","TCP","66","666  >  36570 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=556014204 TSecr=1956425823"
"582","1.891327","192.168.123.48","192.168.123.23","TCP","66","58806  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1215011392 TSecr=4092807280"
"583","1.891509","192.168.123.23","192.168.123.48","TLSv1.3","769","Application Data"
"584","1.891541","192.168.123.48","192.168.123.23","TCP","66","58806  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1215011392 TSecr=4092807280"
"585","1.892093","192.168.123.23","192.168.123.31","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"586","1.892135","192.168.123.31","192.168.123.23","TCP","66","37698  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=517817591 TSecr=3717463715"
"587","1.892285","192.168.123.23","192.168.123.5","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"588","1.892319","192.168.123.5","192.168.123.23","TCP","66","36570  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1956425824 TSecr=556014205"
"589","1.893593","192.168.123.5","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"590","1.893640","192.168.123.23","192.168.123.5","TCP","66","666  >  36570 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=556014206 TSecr=1956425825"
"591","1.894180","192.168.123.23","192.168.123.5","TLSv1.3","769","Application Data"
"592","1.894214","192.168.123.5","192.168.123.23","TCP","66","36570  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1956425826 TSecr=556014207"
"594","1.894359","192.168.123.23","192.168.123.5","TLSv1.3","769","Application Data"
"595","1.894385","192.168.123.5","192.168.123.23","TCP","66","36570  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1956425826 TSecr=556014207"
"597","1.894868","192.168.123.31","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"598","1.894907","192.168.123.51","192.168.123.23","TCP","74","53510  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4008973403 TSecr=0 WS=128"
"599","1.894911","192.168.123.23","192.168.123.31","TCP","66","666  >  37698 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3717463718 TSecr=517817594"
"600","1.894978","192.168.123.23","192.168.123.51","TCP","74","666  >  53510 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=567249365 TSecr=4008973403 WS=128"
"601","1.895041","192.168.123.51","192.168.123.23","TCP","66","53510  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4008973404 TSecr=567249365"
"602","1.895447","192.168.123.51","192.168.123.23","TLSv1.3","353","Client Hello"
"603","1.895560","192.168.123.23","192.168.123.51","TCP","66","666  >  53510 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=567249366 TSecr=4008973405"
"604","1.895612","192.168.123.23","192.168.123.31","TLSv1.3","769","Application Data"
"605","1.895651","192.168.123.31","192.168.123.23","TCP","66","37698  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=517817595 TSecr=3717463719"
"606","1.895829","192.168.123.23","192.168.123.31","TLSv1.3","769","Application Data"
"607","1.895858","192.168.123.31","192.168.123.23","TCP","66","37698  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=517817595 TSecr=3717463719"
"608","1.896390","192.168.123.23","192.168.123.51","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"609","1.896422","192.168.123.51","192.168.123.23","TCP","66","53510  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4008973406 TSecr=567249367"
"612","1.898333","192.168.123.19","192.168.123.23","TCP","74","50238  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=735051003 TSecr=0 WS=128"
"613","1.898366","192.168.123.23","192.168.123.19","TCP","74","666  >  50238 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3446229884 TSecr=735051003 WS=128"
"614","1.898393","192.168.123.19","192.168.123.23","TCP","66","50238  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=735051004 TSecr=3446229884"
"615","1.898721","192.168.123.19","192.168.123.23","TLSv1.3","353","Client Hello"
"616","1.898809","192.168.123.23","192.168.123.19","TCP","66","666  >  50238 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3446229884 TSecr=735051004"
"619","1.899430","192.168.123.30","192.168.123.23","TCP","74","46606  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3784626552 TSecr=0 WS=128"
"620","1.899458","192.168.123.23","192.168.123.30","TCP","74","666  >  46606 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3473515760 TSecr=3784626552 WS=128"
"621","1.899484","192.168.123.30","192.168.123.23","TCP","66","46606  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3784626553 TSecr=3473515760"
"622","1.899600","192.168.123.23","192.168.123.19","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"623","1.899635","192.168.123.19","192.168.123.23","TCP","66","50238  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=735051005 TSecr=3446229885"
"624","1.899765","192.168.123.30","192.168.123.23","TLSv1.3","353","Client Hello"
"625","1.899831","192.168.123.23","192.168.123.30","TCP","66","666  >  46606 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3473515760 TSecr=3784626553"
"626","1.900577","192.168.123.51","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"627","1.900605","192.168.123.23","192.168.123.51","TCP","66","666  >  53510 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=567249371 TSecr=4008973410"
"628","1.900648","192.168.123.23","192.168.123.30","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"629","1.900679","192.168.123.30","192.168.123.23","TCP","66","46606  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3784626554 TSecr=3473515761"
"630","1.901170","192.168.123.23","192.168.123.51","TLSv1.3","769","Application Data"
"631","1.901196","192.168.123.51","192.168.123.23","TCP","66","53510  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4008973411 TSecr=567249371"
"632","1.901305","192.168.123.23","192.168.123.51","TLSv1.3","769","Application Data"
"633","1.901324","192.168.123.51","192.168.123.23","TCP","66","53510  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4008973411 TSecr=567249372"
"634","1.901410","192.168.123.19","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"635","1.901438","192.168.123.23","192.168.123.19","TCP","66","666  >  50238 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3446229887 TSecr=735051007"
"636","1.902017","192.168.123.23","192.168.123.19","TLSv1.3","769","Application Data"
"637","1.902045","192.168.123.19","192.168.123.23","TCP","66","50238  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=735051007 TSecr=3446229887"
"638","1.902156","192.168.123.23","192.168.123.19","TLSv1.3","769","Application Data"
"639","1.902174","192.168.123.19","192.168.123.23","TCP","66","50238  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=735051008 TSecr=3446229887"
"640","1.902453","192.168.123.30","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"641","1.902479","192.168.123.23","192.168.123.30","TCP","66","666  >  46606 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3473515763 TSecr=3784626556"
"642","1.902976","192.168.123.23","192.168.123.30","TLSv1.3","769","Application Data"
"643","1.903005","192.168.123.30","192.168.123.23","TCP","66","46606  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3784626556 TSecr=3473515763"
"644","1.903134","192.168.123.23","192.168.123.30","TLSv1.3","769","Application Data"
"645","1.903155","192.168.123.30","192.168.123.23","TCP","66","46606  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3784626556 TSecr=3473515763"
"648","1.914643","192.168.123.47","192.168.123.23","TCP","74","48512  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3166945565 TSecr=0 WS=128"
"649","1.914675","192.168.123.23","192.168.123.47","TCP","74","666  >  48512 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2190806227 TSecr=3166945565 WS=128"
"650","1.914703","192.168.123.47","192.168.123.23","TCP","66","48512  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3166945566 TSecr=2190806227"
"651","1.914976","192.168.123.47","192.168.123.23","TLSv1.3","353","Client Hello"
"652","1.915054","192.168.123.23","192.168.123.47","TCP","66","666  >  48512 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2190806227 TSecr=3166945566"
"653","1.916406","192.168.123.23","192.168.123.47","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"654","1.916449","192.168.123.47","192.168.123.23","TCP","66","48512  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3166945568 TSecr=2190806229"
"655","1.919027","192.168.123.47","192.168.123.23","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"656","1.919068","192.168.123.23","192.168.123.47","TCP","66","666  >  48512 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2190806231 TSecr=3166945570"
"657","1.919877","192.168.123.23","192.168.123.47","TLSv1.3","769","Application Data"
"658","1.919910","192.168.123.47","192.168.123.23","TCP","66","48512  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3166945571 TSecr=2190806232"
"659","1.920081","192.168.123.23","192.168.123.47","TLSv1.3","769","Application Data"
"660","1.920111","192.168.123.47","192.168.123.23","TCP","66","48512  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3166945571 TSecr=2190806232"
