"No.","Time","Source","Destination","Protocol","Length","Info"
"43","0.084682","192.168.123.22","192.168.123.20","TCP","66","49426  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3580663264 TSecr=2773986269"
"44","0.084783","192.168.123.20","192.168.123.22","TLSv1.3","769","Application Data"
"45","0.084798","192.168.123.22","192.168.123.20","TCP","66","49426  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3580663264 TSecr=2773986269"
"49","0.087423","192.168.123.4","192.168.123.20","TCP","74","59112  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=979058530 TSecr=0 WS=128"
"50","0.087451","192.168.123.20","192.168.123.4","TCP","74","666  >  59112 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3337717998 TSecr=979058530 WS=128"
"52","0.087475","192.168.123.4","192.168.123.20","TCP","66","59112  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=979058531 TSecr=3337717998"
"53","0.087478","192.168.123.18","192.168.123.20","TCP","74","44422  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3448489615 TSecr=0 WS=128"
"54","0.087505","192.168.123.20","192.168.123.18","TCP","74","666  >  44422 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2083276918 TSecr=3448489615 WS=128"
"55","0.087527","192.168.123.18","192.168.123.20","TCP","66","44422  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3448489616 TSecr=2083276918"
"56","0.087666","192.168.123.4","192.168.123.20","TLSv1.3","353","Client Hello"
"57","0.087724","192.168.123.18","192.168.123.20","TLSv1.3","353","Client Hello"
"58","0.087735","192.168.123.20","192.168.123.4","TCP","66","666  >  59112 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3337717998 TSecr=979058531"
"59","0.087761","192.168.123.20","192.168.123.18","TCP","66","666  >  44422 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2083276918 TSecr=3448489616"
"60","0.088760","192.168.123.20","192.168.123.4","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"61","0.088787","192.168.123.4","192.168.123.20","TCP","66","59112  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=979058532 TSecr=3337717999"
"62","0.088999","192.168.123.20","192.168.123.18","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"63","0.089029","192.168.123.18","192.168.123.20","TCP","66","44422  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3448489617 TSecr=2083276919"
"64","0.090668","192.168.123.18","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"65","0.090693","192.168.123.20","192.168.123.18","TCP","66","666  >  44422 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2083276921 TSecr=3448489619"
"66","0.091378","192.168.123.20","192.168.123.18","TLSv1.3","769","Application Data"
"67","0.091401","192.168.123.18","192.168.123.20","TCP","66","44422  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3448489620 TSecr=2083276922"
"68","0.091502","192.168.123.20","192.168.123.18","TLSv1.3","769","Application Data"
"69","0.091517","192.168.123.18","192.168.123.20","TCP","66","44422  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3448489620 TSecr=2083276922"
"70","0.094642","192.168.123.4","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"71","0.094665","192.168.123.20","192.168.123.4","TCP","66","666  >  59112 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3337718005 TSecr=979058538"
"72","0.095131","192.168.123.20","192.168.123.4","TLSv1.3","769","Application Data"
"73","0.095240","192.168.123.20","192.168.123.4","TLSv1.3","769","Application Data"
"74","0.095316","192.168.123.4","192.168.123.20","TCP","66","59112  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=979058538 TSecr=3337718005"
"75","0.095334","192.168.123.4","192.168.123.20","TCP","66","59112  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=979058538 TSecr=3337718005"
"78","0.106013","192.168.123.17","192.168.123.20","TCP","74","39040  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3486118303 TSecr=0 WS=128"
"79","0.106043","192.168.123.20","192.168.123.17","TCP","74","666  >  39040 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2186336990 TSecr=3486118303 WS=128"
"80","0.106077","192.168.123.17","192.168.123.20","TCP","66","39040  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3486118303 TSecr=2186336990"
"81","0.106343","192.168.123.17","192.168.123.20","TLSv1.3","353","Client Hello"
"82","0.106401","192.168.123.20","192.168.123.17","TCP","66","666  >  39040 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2186336991 TSecr=3486118303"
"83","0.107401","192.168.123.20","192.168.123.17","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"84","0.107431","192.168.123.17","192.168.123.20","TCP","66","39040  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3486118305 TSecr=2186336992"
"85","0.108634","192.168.123.17","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"86","0.108659","192.168.123.20","192.168.123.17","TCP","66","666  >  39040 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2186336993 TSecr=3486118306"
"87","0.109227","192.168.123.20","192.168.123.17","TLSv1.3","769","Application Data"
"88","0.109252","192.168.123.17","192.168.123.20","TCP","66","39040  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3486118306 TSecr=2186336993"
"89","0.109397","192.168.123.20","192.168.123.17","TLSv1.3","769","Application Data"
"90","0.109420","192.168.123.17","192.168.123.20","TCP","66","39040  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3486118307 TSecr=2186336994"
"93","0.115880","192.168.123.27","192.168.123.20","TCP","74","49300  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1257217163 TSecr=0 WS=128"
"94","0.115944","192.168.123.20","192.168.123.27","TCP","74","666  >  49300 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=15687178 TSecr=1257217163 WS=128"
"95","0.115969","192.168.123.27","192.168.123.20","TCP","66","49300  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1257217163 TSecr=15687178"
"96","0.116193","192.168.123.27","192.168.123.20","TLSv1.3","353","Client Hello"
"97","0.116254","192.168.123.20","192.168.123.27","TCP","66","666  >  49300 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=15687178 TSecr=1257217163"
"100","0.116773","192.168.123.29","192.168.123.20","TCP","74","41196  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4056525738 TSecr=0 WS=128"
"101","0.116798","192.168.123.20","192.168.123.29","TCP","74","666  >  41196 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=855515166 TSecr=4056525738 WS=128"
"102","0.116821","192.168.123.29","192.168.123.20","TCP","66","41196  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4056525738 TSecr=855515166"
"103","0.117035","192.168.123.20","192.168.123.27","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"104","0.117065","192.168.123.27","192.168.123.20","TCP","66","49300  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1257217164 TSecr=15687179"
"105","0.117262","192.168.123.29","192.168.123.20","TLSv1.3","353","Client Hello"
"106","0.117322","192.168.123.20","192.168.123.29","TCP","66","666  >  41196 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=855515166 TSecr=4056525738"
"107","0.118111","192.168.123.20","192.168.123.29","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"108","0.118139","192.168.123.29","192.168.123.20","TCP","66","41196  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4056525739 TSecr=855515167"
"109","0.118782","192.168.123.27","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"110","0.118821","192.168.123.20","192.168.123.27","TCP","66","666  >  49300 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=15687181 TSecr=1257217166"
"111","0.119377","192.168.123.29","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"112","0.119400","192.168.123.20","192.168.123.29","TCP","66","666  >  41196 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=855515169 TSecr=4056525741"
"113","0.119444","192.168.123.20","192.168.123.27","TLSv1.3","769","Application Data"
"114","0.119637","192.168.123.20","192.168.123.27","TLSv1.3","769","Application Data"
"115","0.119731","192.168.123.27","192.168.123.20","TCP","66","49300  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1257217167 TSecr=15687182"
"116","0.119759","192.168.123.27","192.168.123.20","TCP","66","49300  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1257217167 TSecr=15687182"
"117","0.119968","192.168.123.20","192.168.123.29","TLSv1.3","769","Application Data"
"118","0.119998","192.168.123.29","192.168.123.20","TCP","66","41196  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4056525741 TSecr=855515169"
"119","0.120157","192.168.123.20","192.168.123.29","TLSv1.3","769","Application Data"
"120","0.120198","192.168.123.29","192.168.123.20","TCP","66","41196  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4056525741 TSecr=855515169"
"123","0.124409","192.168.123.24","192.168.123.20","TCP","74","60498  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4019910602 TSecr=0 WS=128"
"124","0.124447","192.168.123.20","192.168.123.24","TCP","74","666  >  60498 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1037271560 TSecr=4019910602 WS=128"
"125","0.124480","192.168.123.24","192.168.123.20","TCP","66","60498  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4019910603 TSecr=1037271560"
"126","0.124696","192.168.123.24","192.168.123.20","TLSv1.3","353","Client Hello"
"127","0.124759","192.168.123.20","192.168.123.24","TCP","66","666  >  60498 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1037271560 TSecr=4019910603"
"128","0.125831","192.168.123.20","192.168.123.24","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"129","0.125873","192.168.123.24","192.168.123.20","TCP","66","60498  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4019910604 TSecr=1037271561"
"132","0.126515","192.168.123.19","192.168.123.20","TCP","74","32822  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2569635993 TSecr=0 WS=128"
"133","0.126541","192.168.123.20","192.168.123.19","TCP","74","666  >  32822 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2902089469 TSecr=2569635993 WS=128"
"134","0.126564","192.168.123.19","192.168.123.20","TCP","66","32822  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2569635994 TSecr=2902089469"
"135","0.126745","192.168.123.19","192.168.123.20","TLSv1.3","353","Client Hello"
"136","0.126797","192.168.123.20","192.168.123.19","TCP","66","666  >  32822 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2902089469 TSecr=2569635994"
"137","0.128456","192.168.123.20","192.168.123.19","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"138","0.128487","192.168.123.19","192.168.123.20","TCP","66","32822  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2569635996 TSecr=2902089471"
"139","0.129191","192.168.123.24","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"140","0.129216","192.168.123.20","192.168.123.24","TCP","66","666  >  60498 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1037271564 TSecr=4019910607"
"141","0.129839","192.168.123.20","192.168.123.24","TLSv1.3","769","Application Data"
"142","0.129877","192.168.123.24","192.168.123.20","TCP","66","60498  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4019910608 TSecr=1037271565"
"143","0.130015","192.168.123.20","192.168.123.24","TLSv1.3","769","Application Data"
"144","0.130042","192.168.123.24","192.168.123.20","TCP","66","60498  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4019910608 TSecr=1037271565"
"145","0.130378","192.168.123.19","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"146","0.130415","192.168.123.20","192.168.123.19","TCP","66","666  >  32822 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2902089473 TSecr=2569635998"
"147","0.131196","192.168.123.20","192.168.123.19","TLSv1.3","769","Application Data"
"148","0.131231","192.168.123.19","192.168.123.20","TCP","66","32822  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2569635998 TSecr=2902089473"
"149","0.131401","192.168.123.20","192.168.123.19","TLSv1.3","769","Application Data"
"150","0.131435","192.168.123.19","192.168.123.20","TCP","66","32822  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2569635999 TSecr=2902089474"
"153","0.131703","192.168.123.31","192.168.123.20","TCP","74","48450  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3820478075 TSecr=0 WS=128"
"154","0.131728","192.168.123.20","192.168.123.31","TCP","74","666  >  48450 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=557185905 TSecr=3820478075 WS=128"
"155","0.131750","192.168.123.31","192.168.123.20","TCP","66","48450  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3820478075 TSecr=557185905"
"156","0.131931","192.168.123.31","192.168.123.20","TLSv1.3","353","Client Hello"
"157","0.132002","192.168.123.20","192.168.123.31","TCP","66","666  >  48450 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=557185905 TSecr=3820478075"
"158","0.132749","192.168.123.20","192.168.123.31","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"159","0.132796","192.168.123.31","192.168.123.20","TCP","66","48450  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3820478076 TSecr=557185906"
"162","0.133314","192.168.123.36","192.168.123.20","TCP","74","59172  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=250884440 TSecr=0 WS=128"
"163","0.133339","192.168.123.20","192.168.123.36","TCP","74","666  >  59172 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3619706065 TSecr=250884440 WS=128"
"164","0.133362","192.168.123.36","192.168.123.20","TCP","66","59172  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=250884441 TSecr=3619706065"
"165","0.133547","192.168.123.36","192.168.123.20","TLSv1.3","353","Client Hello"
"166","0.133601","192.168.123.20","192.168.123.36","TCP","66","666  >  59172 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3619706066 TSecr=250884441"
"167","0.134379","192.168.123.20","192.168.123.36","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"168","0.134424","192.168.123.36","192.168.123.20","TCP","66","59172  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=250884442 TSecr=3619706067"
"169","0.138615","192.168.123.36","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"170","0.138616","192.168.123.31","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"171","0.138638","192.168.123.20","192.168.123.36","TCP","66","666  >  59172 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3619706071 TSecr=250884446"
"172","0.138642","192.168.123.20","192.168.123.31","TCP","66","666  >  48450 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=557185912 TSecr=3820478082"
"173","0.139042","192.168.123.20","192.168.123.36","TLSv1.3","769","Application Data"
"174","0.139095","192.168.123.20","192.168.123.31","TLSv1.3","769","Application Data"
"175","0.139154","192.168.123.20","192.168.123.36","TLSv1.3","769","Application Data"
"176","0.139226","192.168.123.20","192.168.123.31","TLSv1.3","769","Application Data"
"177","0.139250","192.168.123.36","192.168.123.20","TCP","66","59172  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=250884446 TSecr=3619706071"
"178","0.139268","192.168.123.36","192.168.123.20","TCP","66","59172  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=250884446 TSecr=3619706071"
"179","0.139310","192.168.123.31","192.168.123.20","TCP","66","48450  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3820478082 TSecr=557185912"
"180","0.139346","192.168.123.31","192.168.123.20","TCP","66","48450  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=3820478083 TSecr=557185912"
"183","0.153086","192.168.123.25","192.168.123.20","TCP","74","54870  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2639184353 TSecr=0 WS=128"
"185","0.153128","192.168.123.20","192.168.123.25","TCP","74","666  >  54870 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4146328089 TSecr=2639184353 WS=128"
"186","0.153161","192.168.123.25","192.168.123.20","TCP","66","54870  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2639184353 TSecr=4146328089"
"188","0.153292","192.168.123.2","192.168.123.20","TCP","74","52390  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=224045987 TSecr=0 WS=128"
"189","0.153324","192.168.123.20","192.168.123.2","TCP","74","666  >  52390 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=232029421 TSecr=224045987 WS=128"
"190","0.153355","192.168.123.2","192.168.123.20","TCP","66","52390  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=224045988 TSecr=232029421"
"191","0.153470","192.168.123.25","192.168.123.20","TLSv1.3","353","Client Hello"
"192","0.153551","192.168.123.20","192.168.123.25","TCP","66","666  >  54870 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4146328090 TSecr=2639184354"
"193","0.153636","192.168.123.2","192.168.123.20","TLSv1.3","353","Client Hello"
"194","0.153699","192.168.123.20","192.168.123.2","TCP","66","666  >  52390 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=232029422 TSecr=224045988"
"195","0.154741","192.168.123.20","192.168.123.25","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"196","0.154754","192.168.123.20","192.168.123.2","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"197","0.154788","192.168.123.25","192.168.123.20","TCP","66","54870  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2639184355 TSecr=4146328091"
"198","0.154801","192.168.123.2","192.168.123.20","TCP","66","52390  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=224045989 TSecr=232029423"
"201","0.155891","192.168.123.26","192.168.123.20","TCP","74","50416  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1053509040 TSecr=0 WS=128"
"202","0.155915","192.168.123.20","192.168.123.26","TCP","74","666  >  50416 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2328259422 TSecr=1053509040 WS=128"
"203","0.155938","192.168.123.26","192.168.123.20","TCP","66","50416  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1053509040 TSecr=2328259422"
"204","0.156121","192.168.123.26","192.168.123.20","TLSv1.3","353","Client Hello"
"205","0.156205","192.168.123.20","192.168.123.26","TCP","66","666  >  50416 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2328259422 TSecr=1053509040"
"206","0.156894","192.168.123.2","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"207","0.156932","192.168.123.20","192.168.123.2","TCP","66","666  >  52390 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=232029425 TSecr=224045991"
"208","0.156987","192.168.123.20","192.168.123.26","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"209","0.157046","192.168.123.26","192.168.123.20","TCP","66","50416  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1053509041 TSecr=2328259423"
"210","0.157615","192.168.123.20","192.168.123.2","TLSv1.3","769","Application Data"
"211","0.157789","192.168.123.20","192.168.123.2","TLSv1.3","769","Application Data"
"212","0.157890","192.168.123.2","192.168.123.20","TCP","66","52390  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=224045992 TSecr=232029426"
"213","0.157924","192.168.123.2","192.168.123.20","TCP","66","52390  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=224045992 TSecr=232029426"
"214","0.158395","192.168.123.26","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
