"No.","Time","Source","Destination","Protocol","Length","Info"
"2159","37.189189","10.0.1.200","10.0.1.33","TCP","66","41736  >  830 [ACK] Seq=25 Ack=535 Win=64128 Len=0 TSval=4252880931 TSecr=3967324990"
"2160","37.195016","10.0.1.200","10.0.1.20","TCP","114","59268  >  830 [PSH, ACK] Seq=825 Ack=535 Win=64128 Len=48 TSval=4132063701 TSecr=3449638783"
"2161","37.195088","10.0.1.20","10.0.1.200","TCP","66","830  >  59268 [ACK] Seq=535 Ack=873 Win=64512 Len=0 TSval=3449638800 TSecr=4132063701"
"2162","37.198627","10.0.1.200","10.0.1.21","TCP","74","37572  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2075093060 TSecr=0 WS=128"
"2163","37.198705","10.0.1.21","10.0.1.200","TCP","74","830  >  37572 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=683643929 TSecr=2075093060 WS=128"
"2164","37.198722","10.0.1.200","10.0.1.21","TCP","66","37572  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2075093061 TSecr=683643929"
"2165","37.199283","10.0.1.21","10.0.1.200","TCP","88","830  >  37572 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=683643930 TSecr=2075093061"
"2166","37.199299","10.0.1.200","10.0.1.21","TCP","66","37572  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=2075093061 TSecr=683643930"
"2167","37.200207","10.0.1.200","10.0.1.12","TCP","74","34398  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1696580589 TSecr=0 WS=128"
"2168","37.200299","10.0.1.12","10.0.1.200","TCP","74","830  >  34398 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2458146492 TSecr=1696580589 WS=128"
"2169","37.200319","10.0.1.200","10.0.1.12","TCP","66","34398  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1696580589 TSecr=2458146492"
"2170","37.201132","10.0.1.12","10.0.1.200","TCP","88","830  >  34398 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=2458146493 TSecr=1696580589"
"2171","37.201145","10.0.1.200","10.0.1.12","TCP","66","34398  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=1696580590 TSecr=2458146493"
"2172","37.202351","10.0.1.200","10.0.1.79","TCP","114","38996  >  830 [PSH, ACK] Seq=825 Ack=535 Win=64128 Len=48 TSval=954349411 TSecr=2327388403"
"2173","37.202409","10.0.1.79","10.0.1.200","TCP","66","830  >  38996 [ACK] Seq=535 Ack=873 Win=64512 Len=0 TSval=2327388418 TSecr=954349411"
"2174","37.203963","10.0.1.200","10.0.1.33","TCP","866","41736  >  830 [PSH, ACK] Seq=25 Ack=535 Win=64128 Len=800 TSval=4252880946 TSecr=3967324990"
"2175","37.204050","10.0.1.33","10.0.1.200","TCP","66","830  >  41736 [ACK] Seq=535 Ack=825 Win=64512 Len=0 TSval=3967325005 TSecr=4252880946"
"2176","37.213934","10.0.1.200","10.0.1.33","TCP","114","41736  >  830 [PSH, ACK] Seq=825 Ack=535 Win=64128 Len=48 TSval=4252880956 TSecr=3967325005"
"2177","37.214002","10.0.1.33","10.0.1.200","TCP","66","830  >  41736 [ACK] Seq=535 Ack=873 Win=64512 Len=0 TSval=3967325015 TSecr=4252880956"
"2178","37.220694","10.0.1.200","10.0.1.21","TCP","90","37572  >  830 [PSH, ACK] Seq=1 Ack=23 Win=64256 Len=24 TSval=2075093082 TSecr=683643930"
"2179","37.220775","10.0.1.21","10.0.1.200","TCP","66","830  >  37572 [ACK] Seq=23 Ack=25 Win=65280 Len=0 TSval=683643952 TSecr=2075093082"
"2180","37.221009","10.0.1.21","10.0.1.200","TCP","578","830  >  37572 [PSH, ACK] Seq=23 Ack=25 Win=65280 Len=512 TSval=683643952 TSecr=2075093082"
"2181","37.221021","10.0.1.200","10.0.1.21","TCP","66","37572  >  830 [ACK] Seq=25 Ack=535 Win=64128 Len=0 TSval=2075093083 TSecr=683643952"
"2182","37.222441","10.0.1.200","10.0.1.12","TCP","90","34398  >  830 [PSH, ACK] Seq=1 Ack=23 Win=64256 Len=24 TSval=1696580611 TSecr=2458146493"
"2183","37.222507","10.0.1.12","10.0.1.200","TCP","66","830  >  34398 [ACK] Seq=23 Ack=25 Win=65280 Len=0 TSval=2458146514 TSecr=1696580611"
"2184","37.222972","10.0.1.12","10.0.1.200","TCP","578","830  >  34398 [PSH, ACK] Seq=23 Ack=25 Win=65280 Len=512 TSval=2458146515 TSecr=1696580611"
"2185","37.222987","10.0.1.200","10.0.1.12","TCP","66","34398  >  830 [ACK] Seq=25 Ack=535 Win=64128 Len=0 TSval=1696580612 TSecr=2458146515"
"2186","37.224585","10.0.1.20","10.0.1.200","TCP","1186","830  >  59268 [PSH, ACK] Seq=535 Ack=873 Win=64512 Len=1120 TSval=3449638829 TSecr=4132063701"
"2187","37.224598","10.0.1.200","10.0.1.20","TCP","66","59268  >  830 [ACK] Seq=873 Ack=1655 Win=64128 Len=0 TSval=4132063730 TSecr=3449638829"
"2188","37.225206","10.0.1.20","10.0.1.200","TCP","82","830  >  59268 [PSH, ACK] Seq=1655 Ack=873 Win=64512 Len=16 TSval=3449638830 TSecr=4132063730"
"2189","37.225215","10.0.1.200","10.0.1.20","TCP","66","59268  >  830 [ACK] Seq=873 Ack=1671 Win=64128 Len=0 TSval=4132063731 TSecr=3449638830"
"2190","37.226234","10.0.1.200","10.0.1.21","TCP","866","37572  >  830 [PSH, ACK] Seq=25 Ack=535 Win=64128 Len=800 TSval=2075093088 TSecr=683643952"
"2191","37.226282","10.0.1.21","10.0.1.200","TCP","66","830  >  37572 [ACK] Seq=535 Ack=825 Win=64512 Len=0 TSval=683643957 TSecr=2075093088"
"2192","37.227522","10.0.1.200","10.0.1.41","TCP","74","36624  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2746457000 TSecr=0 WS=128"
"2193","37.227623","10.0.1.41","10.0.1.200","TCP","74","830  >  36624 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3055514803 TSecr=2746457000 WS=128"
"2194","37.227646","10.0.1.200","10.0.1.41","TCP","66","36624  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2746457000 TSecr=3055514803"
"2195","37.228167","10.0.1.41","10.0.1.200","TCP","88","830  >  36624 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=3055514804 TSecr=2746457000"
"2196","37.228180","10.0.1.200","10.0.1.41","TCP","66","36624  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=2746457001 TSecr=3055514804"
"2197","37.231058","10.0.1.200","10.0.1.12","TCP","866","34398  >  830 [PSH, ACK] Seq=25 Ack=535 Win=64128 Len=800 TSval=1696580620 TSecr=2458146515"
"2198","37.231120","10.0.1.12","10.0.1.200","TCP","66","830  >  34398 [ACK] Seq=535 Ack=825 Win=64512 Len=0 TSval=2458146523 TSecr=1696580620"
"2199","37.233030","10.0.1.79","10.0.1.200","TCP","1186","830  >  38996 [PSH, ACK] Seq=535 Ack=873 Win=64512 Len=1120 TSval=2327388449 TSecr=954349411"
"2200","37.233042","10.0.1.200","10.0.1.79","TCP","66","38996  >  830 [ACK] Seq=873 Ack=1655 Win=64128 Len=0 TSval=954349442 TSecr=2327388449"
"2201","37.233813","10.0.1.79","10.0.1.200","TCP","82","830  >  38996 [PSH, ACK] Seq=1655 Ack=873 Win=64512 Len=16 TSval=2327388450 TSecr=954349442"
"2202","37.233823","10.0.1.200","10.0.1.79","TCP","66","38996  >  830 [ACK] Seq=873 Ack=1671 Win=64128 Len=0 TSval=954349443 TSecr=2327388450"
"2203","37.239327","02:42:0a:00:01:c8","02:42:0a:00:01:48","ARP","42","Who has 10.0.1.72? Tell 10.0.1.200"
"2204","37.239384","02:42:0a:00:01:48","02:42:0a:00:01:c8","ARP","42","10.0.1.72 is at 02:42:0a:00:01:48"
"2205","37.243311","02:42:0a:00:01:c8","02:42:0a:00:01:41","ARP","42","Who has 10.0.1.65? Tell 10.0.1.200"
"2206","37.243380","02:42:0a:00:01:41","02:42:0a:00:01:c8","ARP","42","10.0.1.65 is at 02:42:0a:00:01:41"
"2207","37.244638","10.0.1.200","10.0.1.21","TCP","114","37572  >  830 [PSH, ACK] Seq=825 Ack=535 Win=64128 Len=48 TSval=2075093106 TSecr=683643957"
"2208","37.244709","10.0.1.21","10.0.1.200","TCP","66","830  >  37572 [ACK] Seq=535 Ack=873 Win=64512 Len=0 TSval=683643975 TSecr=2075093106"
"2209","37.247425","10.0.1.200","10.0.1.12","TCP","114","34398  >  830 [PSH, ACK] Seq=825 Ack=535 Win=64128 Len=48 TSval=1696580636 TSecr=2458146523"
"2210","37.247544","10.0.1.12","10.0.1.200","TCP","66","830  >  34398 [ACK] Seq=535 Ack=873 Win=64512 Len=0 TSval=2458146539 TSecr=1696580636"
"2211","37.250570","10.0.1.200","10.0.1.20","TCP","82","59268  >  830 [PSH, ACK] Seq=873 Ack=1671 Win=64128 Len=16 TSval=4132063756 TSecr=3449638830"
"2212","37.250664","10.0.1.20","10.0.1.200","TCP","66","830  >  59268 [ACK] Seq=1671 Ack=889 Win=64512 Len=0 TSval=3449638855 TSecr=4132063756"
"2213","37.250807","10.0.1.200","10.0.1.22","TCP","74","32980  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=951775282 TSecr=0 WS=128"
"2214","37.250910","10.0.1.22","10.0.1.200","TCP","74","830  >  32980 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4126624165 TSecr=951775282 WS=128"
"2215","37.250932","10.0.1.200","10.0.1.22","TCP","66","32980  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=951775282 TSecr=4126624165"
"2216","37.251607","10.0.1.22","10.0.1.200","TCP","88","830  >  32980 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=4126624165 TSecr=951775282"
"2217","37.251624","10.0.1.200","10.0.1.22","TCP","66","32980  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=951775282 TSecr=4126624165"
"2218","37.254016","10.0.1.33","10.0.1.200","TCP","1186","830  >  41736 [PSH, ACK] Seq=535 Ack=873 Win=64512 Len=1120 TSval=3967325055 TSecr=4252880956"
"2219","37.254032","10.0.1.200","10.0.1.33","TCP","66","41736  >  830 [ACK] Seq=873 Ack=1655 Win=64128 Len=0 TSval=4252880996 TSecr=3967325055"
"2220","37.254067","10.0.1.200","10.0.1.41","TCP","90","36624  >  830 [PSH, ACK] Seq=1 Ack=23 Win=64256 Len=24 TSval=2746457027 TSecr=3055514804"
"2221","37.254131","10.0.1.41","10.0.1.200","TCP","66","830  >  36624 [ACK] Seq=23 Ack=25 Win=65280 Len=0 TSval=3055514830 TSecr=2746457027"
"2222","37.254225","10.0.1.33","10.0.1.200","TCP","82","830  >  41736 [PSH, ACK] Seq=1655 Ack=873 Win=64512 Len=16 TSval=3967325055 TSecr=4252880996"
"2223","37.254238","10.0.1.200","10.0.1.33","TCP","66","41736  >  830 [ACK] Seq=873 Ack=1671 Win=64128 Len=0 TSval=4252880996 TSecr=3967325055"
"2224","37.254313","10.0.1.41","10.0.1.200","TCP","578","830  >  36624 [PSH, ACK] Seq=23 Ack=25 Win=65280 Len=512 TSval=3055514830 TSecr=2746457027"
"2225","37.254328","10.0.1.200","10.0.1.41","TCP","66","36624  >  830 [ACK] Seq=25 Ack=535 Win=64128 Len=0 TSval=2746457027 TSecr=3055514830"
"2226","37.255088","10.0.1.200","10.0.1.2","TCP","74","44840  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1131985424 TSecr=0 WS=128"
"2227","37.255202","10.0.1.2","10.0.1.200","TCP","74","830  >  44840 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=597506499 TSecr=1131985424 WS=128"
"2228","37.255214","10.0.1.200","10.0.1.2","TCP","66","44840  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1131985424 TSecr=597506499"
"2229","37.256134","10.0.1.2","10.0.1.200","TCP","88","830  >  44840 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=597506500 TSecr=1131985424"
"2230","37.256152","10.0.1.200","10.0.1.2","TCP","66","44840  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=1131985425 TSecr=597506500"
"2231","37.258390","10.0.1.200","10.0.1.64","TCP","74","45924  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2257652713 TSecr=0 WS=128"
"2232","37.258496","10.0.1.64","10.0.1.200","TCP","74","830  >  45924 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=634582189 TSecr=2257652713 WS=128"
"2233","37.258512","10.0.1.200","10.0.1.64","TCP","66","45924  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2257652713 TSecr=634582189"
"2234","37.258569","10.0.1.200","10.0.1.42","TCP","74","45182  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3370746702 TSecr=0 WS=128"
"2235","37.258661","10.0.1.42","10.0.1.200","TCP","74","830  >  45182 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=675333897 TSecr=3370746702 WS=128"
"2236","37.258679","10.0.1.200","10.0.1.42","TCP","66","45182  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3370746702 TSecr=675333897"
"2237","37.259115","10.0.1.64","10.0.1.200","TCP","88","830  >  45924 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=634582190 TSecr=2257652713"
"2238","37.259132","10.0.1.200","10.0.1.64","TCP","66","45924  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=2257652714 TSecr=634582190"
"2239","37.259229","10.0.1.42","10.0.1.200","TCP","88","830  >  45182 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=675333898 TSecr=3370746702"
